Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
97,920	0,101	1,021	14,726	0,0024	0,024	0,352
97,940	0,124	1,296	13,744	0,0030	0,031	0,328
97,960	0,152	1,571	15,708	0,0036	0,038	0,375
97,980	0,187	1,924	16,690	0,0045	0,046	0,398
98,000	0,229	2,238	13,744	0,0055	0,053	0,328
98,020	0,276	2,474	13,744	0,0066	0,059	0,328
98,040	0,328	2,788	15,708	0,0078	0,067	0,375
98,060	0,388	3,102	14,726	0,0093	0,074	0,352
98,080	0,452	3,377	13,744	0,0108	0,081	0,328
98,100	0,523	3,652	12,763	0,0125	0,087	0,305
98,120	0,598	3,888	13,744	0,0143	0,093	0,328
98,140	0,679	4,202	14,726	0,0162	0,100	0,352
98,160	0,767	4,477	12,763	0,0183	0,107	0,305
98,180	0,858	4,712	11,781	0,0205	0,112	0,281
98,200	0,955	4,948	11,781	0,0228	0,118	0,281
98,220	1,056	5,184	12,763	0,0252	0,124	0,305
98,240	1,162	5,459	11,781	0,0277	0,130	0,281
98,260	1,274	5,655	9,817	0,0304	0,135	0,234
98,280	1,389	5,851	9,817	0,0331	0,140	0,234
98,300	1,508	6,048	9,817	0,0360	0,144	0,234
98,320	1,630	6,244	8,836	0,0389	0,149	0,211
98,340	1,758	6,401	7,854	0,0420	0,153	0,188
98,360	1,887	6,558	8,836	0,0450	0,157	0,211
98,380	2,020	6,754	7,854	0,0482	0,161	0,187
98,400	2,157	6,872	5,890	0,0515	0,164	0,141
98,420	2,295	6,990	6,872	0,0548	0,167	0,164
98,440	2,436	7,147	6,872	0,0582	0,171	0,164
98,460	2,581	7,265	4,909	0,0616	0,173	0,117
98,480	2,727	7,343	3,927	0,0651	0,175	0,094
98,500	2,875	7,422	3,927	0,0686	0,177	0,094
98,520	3,024	7,501	2,945	0,0722	0,179	0,070
98,540	3,175	7,540	1,963	0,0758	0,180	0,047
98,560	3,325	7,579	1,963	0,0794	0,181	0,047
98,580	3,478	7,618	0,982	0,0830	0,182	0,023
98,600	3,630	7,618	6,768E-11	0,0867	0,182	1,615E-12
98,620	3,782	7,618	-0,982	0,0903	0,182	-0,023
98,640	3,935	7,579	-1,963	0,0939	0,181	-0,047
98,660	4,086	7,540	-1,963	0,0975	0,180	-0,047
98,680	4,236	7,501	-1,963	0,1011	0,179	-0,047
98,700	4,386	7,461	-2,945	0,1047	0,178	-0,070
98,720	4,535	7,383	-5,890	0,1083	0,176	-0,141
98,740	4,681	7,226	-6,872	0,1117	0,172	-0,164
98,760	4,824	7,108	-5,890	0,1152	0,170	-0,141
98,780	4,965	6,990	-6,872	0,1185	0,167	-0,164
98,800	5,104	6,833	-8,836	0,1218	0,163	-0,211
98,820	5,239	6,637	-9,817	0,1251	0,158	-0,234
98,840	5,369	6,440	-9,817	0,1282	0,154	-0,234
98,860	5,496	6,244	-9,817	0,1312	0,149	-0,234
98,880	5,619	6,048	-10,799	0,1341	0,144	-0,258
98,900	5,738	5,812	-12,763	0,1370	0,139	-0,305
98,920	5,851	5,537	-13,744	0,1397	0,132	-0,328
98,940	5,960	5,262	-13,744	0,1423	0,126	-0,328
98,960	6,062	4,987	-13,744	0,1447	0,119	-0,328
98,980	6,159	4,712	-14,726	0,1470	0,112	-0,352
99,000	6,250	4,398	-15,708	0,1492	0,105	-0,375
99,020	6,335	4,084	-15,708	0,1512	0,098	-0,375
99,040	6,414	3,770	-15,708	0,1531	0,090	-0,375
99,060	6,486	3,456	-17,671	0,1548	0,083	-0,422
99,080	6,552	3,063	-19,635	0,1564	0,073	-0,469
99,100	6,608	2,670	-17,671	0,1578	0,064	-0,422
99,120	6,659	2,356	-16,690	0,1590	0,056	-0,398
99,140	6,703	2,003	-19,635	0,1600	0,048	-0,469
99,160	6,739	1,571	-20,617	0,1609	0,038	-0,492
99,180	6,765	1,178	-19,635	0,1615	0,028	-0,469
99,200	6,786	0,785	-20,617	0,1620	0,019	-0,492
99,220	6,797	0,353	-19,635	0,1623	0,008	-0,469
99,240	6,800	0,000	-17,671	0,1623	0,000	-0,422
99,260	6,797	-0,353	-18,653	0,1623	-0,008	-0,445
99,280	6,786	-0,746	-19,635	0,1620	-0,018	-0,469
99,300	6,767	-1,139	-19,635	0,1615	-0,027	-0,469
99,320	6,740	-1,532	-18,653	0,1609	-0,037	-0,445
99,340	6,706	-1,885	-16,690	0,1601	-0,045	-0,398
99,360	6,665	-2,199	-15,708	0,1591	-0,053	-0,375
99,380	6,618	-2,513	-16,690	0,1580	-0,060	-0,398
99,400	6,564	-2,867	-17,671	0,1567	-0,068	-0,422
99,420	6,503	-3,220	-15,708	0,1552	-0,077	-0,375
99,440	6,436	-3,495	-14,726	0,1536	-0,083	-0,352
99,460	6,363	-3,809	-15,708	0,1519	-0,091	-0,375
99,480	6,283	-4,123	-14,726	0,1500	-0,098	-0,352
99,500	6,198	-4,398	-14,726	0,1480	-0,105	-0,352
99,520	6,107	-4,712	-14,726	0,1458	-0,113	-0,352
99,540	6,010	-4,987	-12,763	0,1435	-0,119	-0,305
99,560	5,908	-5,223	-11,781	0,1410	-0,125	-0,281
99,580	5,801	-5,459	-11,781	0,1385	-0,130	-0,281
99,600	5,689	-5,694	-11,781	0,1358	-0,136	-0,281
99,620	5,573	-5,930	-11,781	0,1330	-0,142	-0,281
99,640	5,452	-6,165	-10,799	0,1302	-0,147	-0,258
99,660	5,327	-6,362	-8,836	0,1272	-0,152	-0,211
99,680	5,198	-6,519	-7,854	0,1241	-0,156	-0,187
99,700	5,066	-6,676	-8,836	0,1209	-0,159	-0,211
99,720	4,931	-6,872	-8,836	0,1177	-0,164	-0,211
99,740	4,791	-7,029	-6,872	0,1144	-0,168	-0,164
99,760	4,650	-7,147	-5,890	0,1110	-0,171	-0,141
99,780	4,505	-7,265	-5,890	0,1075	-0,173	-0,141
99,800	4,359	-7,383	-4,909	0,1041	-0,176	-0,117
99,820	4,210	-7,461	-3,927	0,1005	-0,178	-0,094
99,840	4,061	-7,540	-3,927	0,0969	-0,180	-0,094
99,860	3,908	-7,618	-1,963	0,0933	-0,182	-0,047
99,880	3,756	-7,618	-6,768E-11	0,0897	-0,182	-1,615E-12
99,900	3,603	-7,618	-0,982	0,0860	-0,182	-0,023
99,920	3,451	-7,658	-0,982	0,0824	-0,183	-0,023
99,940	3,297	-7,658	0,982	0,0787	-0,183	0,023
99,960	3,145	-7,618	0,982	0,0751	-0,182	0,023
99,980	2,992	-7,618	1,963	0,0714	-0,182	0,047
100,000	2,840	-7,540	3,927	0,0678	-0,180	0,094
100,020	2,691	-7,461	3,927	0,0642	-0,178	0,094
100,040	2,542	-7,383	4,909	0,0607	-0,176	0,117
100,060	2,395	-7,265	4,909	0,0572	-0,173	0,117
100,080	2,251	-7,186	5,890	0,0537	-0,172	0,141
100,100	2,108	-7,029	7,854	0,0503	-0,168	0,188
100,120	1,970	-6,872	6,872	0,0470	-0,164	0,164
100,140	1,833	-6,754	6,872	0,0438	-0,161	0,164
100,160	1,700	-6,597	8,836	0,0406	-0,157	0,211
100,180	1,569	-6,401	10,799	0,0375	-0,153	0,258
100,200	1,444	-6,165	10,799	0,0345	-0,147	0,258
100,220	1,323	-5,969	9,817	0,0316	-0,143	0,234
100,240	1,205	-5,773	11,781	0,0288	-0,138	0,281
100,260	1,092	-5,498	12,763	0,0261	-0,131	0,305
100,280	0,985	-5,262	12,763	0,0235	-0,126	0,305
100,300	0,881	-4,987	13,744	0,0210	-0,119	0,328
100,320	0,785	-4,712	13,744	0,0187	-0,112	0,328
100,340	0,693	-4,438	14,726	0,0165	-0,106	0,352
100,360	0,608	-4,123	14,726	0,0145	-0,098	0,352
100,380	0,528	-3,848	14,726	0,0126	-0,092	0,352
100,400	0,454	-3,534	16,690	0,0108	-0,084	0,398
100,420	0,386	-3,181	17,671	0,0092	-0,076	0,422
100,440	0,327	-2,827	16,690	0,0078	-0,068	0,398
100,460	0,273	-2,513	15,708	0,0065	-0,060	0,375
100,480	0,226	-2,199	17,671	0,0054	-0,053	0,422
100,500	0,185	-1,806	19,635	0,0044	-0,043	0,469
100,520	0,154	-1,414	17,671	0,0037	-0,034	0,422
100,540	0,129	-1,100	17,671	0,0031	-0,026	0,422
100,560	0,110	-0,707	19,635	0,0026	-0,017	0,469
100,580	0,101	-0,314	17,671	0,0024	-0,007	0,422
100,600	0,097	0,000	15,708	0,0023	0,000	0,375
100,620	0,101	0,314	16,690	0,0024	0,007	0,398
100,640	0,110	0,668	16,690	0,0026	0,016	0,398
100,660	0,127	0,982	14,726	0,0030	0,023	0,352
100,680	0,149	1,257	15,708	0,0036	0,030	0,375
100,700	0,178	1,610	16,690	0,0042	0,038	0,398
100,720	0,214	1,924	14,726	0,0051	0,046	0,352
100,740	0,254	2,199	13,744	0,0061	0,052	0,328
100,760	0,302	2,474	14,726	0,0072	0,059	0,352
100,780	0,353	2,788	15,708	0,0084	0,067	0,375
100,800	0,413	3,102	14,726	0,0099	0,074	0,352
100,820	0,478	3,377	13,744	0,0114	0,081	0,328
100,840	0,548	3,652	13,744	0,0131	0,087	0,328
100,860	0,624	3,927	13,744	0,0149	0,094	0,328
100,880	0,705	4,202	13,744	0,0168	0,100	0,328
100,900	0,792	4,477	13,744	0,0189	0,107	0,328
100,920	0,884	4,752	12,763	0,0211	0,113	0,305
100,940	0,982	4,987	11,781	0,0234	0,119	0,281
100,960	1,084	5,223	11,781	0,0259	0,125	0,281
100,980	1,191	5,459	10,799	0,0284	0,130	0,258
101,000	1,302	5,655	9,817	0,0311	0,135	0,234
101,020	1,417	5,851	9,817	0,0338	0,140	0,234
101,040	1,536	6,048	9,817	0,0367	0,144	0,234
101,060	1,659	6,244	9,817	0,0396	0,149	0,234
101,080	1,786	6,440	7,854	0,0426	0,154	0,187
101,100	1,916	6,558	6,872	0,0457	0,157	0,164
101,120	2,048	6,715	7,854	0,0489	0,160	0,188
101,140	2,185	6,872	6,872	0,0522	0,164	0,164
101,160	2,323	6,990	5,890	0,0555	0,167	0,141
101,180	2,465	7,108	5,890	0,0588	0,170	0,141
101,200	2,608	7,226	5,890	0,0622	0,172	0,141
101,220	2,754	7,343	3,927	0,0657	0,175	0,094
101,240	2,901	7,383	1,963	0,0693	0,176	0,047
101,260	3,049	7,422	2,945	0,0728	0,177	0,070
101,280	3,198	7,501	2,945	0,0763	0,179	0,070
101,300	3,349	7,540	1,963	0,0799	0,180	0,047
101,320	3,500	7,579	0,982	0,0835	0,181	0,023
101,340	3,652	7,579	-0,982	0,0872	0,181	-0,023
101,360	3,803	7,540	-0,982	0,0908	0,180	-0,023
101,380	3,954	7,540	-0,982	0,0944	0,180	-0,023
101,400	4,104	7,501	-1,963	0,0980	0,179	-0,047
101,420	4,254	7,461	-2,945	0,1015	0,178	-0,070
101,440	4,403	7,383	-4,909	0,1051	0,176	-0,117
101,460	4,549	7,265	-4,909	0,1086	0,173	-0,117
101,480	4,694	7,186	-4,909	0,1120	0,172	-0,117
101,500	4,836	7,069	-6,872	0,1155	0,169	-0,164
101,520	4,976	6,912	-7,854	0,1188	0,165	-0,188
101,540	5,113	6,754	-8,836	0,1221	0,161	-0,211
101,560	5,246	6,558	-9,817	0,1252	0,157	-0,234
101,580	5,375	6,362	-8,836	0,1283	0,152	-0,211
101,600	5,501	6,205	-9,817	0,1313	0,148	-0,234
101,620	5,623	5,969	-12,763	0,1342	0,142	-0,305
101,640	5,740	5,694	-12,763	0,1370	0,136	-0,305
101,660	5,851	5,459	-11,781	0,1397	0,130	-0,281
101,680	5,958	5,223	-12,763	0,1422	0,125	-0,305
101,700	6,060	4,948	-14,726	0,1447	0,118	-0,352
101,720	6,156	4,634	-15,708	0,1470	0,111	-0,375
101,740	6,245	4,320	-15,708	0,1491	0,103	-0,375
101,760	6,329	4,006	-15,708	0,1511	0,096	-0,375
101,780	6,406	3,691	-15,708	0,1529	0,088	-0,375
101,800	6,476	3,377	-16,690	0,1546	0,081	-0,398
101,820	6,541	3,024	-18,653	0,1561	0,072	-0,445
101,840	6,597	2,631	-18,653	0,1575	0,063	-0,445
101,860	6,646	2,278	-17,671	0,1587	0,054	-0,422
101,880	6,688	1,924	-18,653	0,1597	0,046	-0,445
101,900	6,723	1,532	-19,635	0,1605	0,037	-0,469
101,920	6,750	1,139	-19,635	0,1611	0,027	-0,469
101,940	6,769	0,746	-19,635	0,1616	0,018	-0,469
101,960	6,780	0,353	-19,635	0,1618	0,008	-0,469
101,980	6,783	-0,039	-18,653	0,1619	-9,375E-4	-0,445
102,000	6,778	-0,393	-18,653	0,1618	-0,009	-0,445
102,020	6,767	-0,785	-19,635	0,1615	-0,019	-0,469
102,040	6,747	-1,178	-18,653	0,1611	-0,028	-0,445
102,060	6,720	-1,532	-17,671	0,1604	-0,037	-0,422
102,080	6,685	-1,885	-16,690	0,1596	-0,045	-0,398
102,100	6,644	-2,199	-15,708	0,1586	-0,052	-0,375
102,120	6,597	-2,513	-16,690	0,1575	-0,060	-0,398
102,140	6,544	-2,867	-16,690	0,1562	-0,068	-0,398
102,160	6,483	-3,181	-14,726	0,1548	-0,076	-0,352
102,180	6,417	-3,456	-15,708	0,1532	-0,083	-0,375
102,200	6,344	-3,809	-16,690	0,1515	-0,091	-0,398
102,220	6,264	-4,123	-13,744	0,1495	-0,098	-0,328
102,240	6,180	-4,359	-12,763	0,1475	-0,104	-0,305
102,260	6,090	-4,634	-13,744	0,1454	-0,111	-0,328
102,280	5,994	-4,909	-13,744	0,1431	-0,117	-0,328
102,300	5,894	-5,184	-12,763	0,1407	-0,124	-0,305
102,320	5,787	-5,419	-11,781	0,1381	-0,129	-0,281
102,340	5,677	-5,655	-11,781	0,1355	-0,135	-0,281
102,360	5,561	-5,890	-10,799	0,1328	-0,141	-0,258
102,380	5,441	-6,087	-9,817	0,1299	-0,145	-0,234
102,400	5,317	-6,283	-9,817	0,1269	-0,150	-0,234
102,420	5,190	-6,480	-8,836	0,1239	-0,155	-0,211
102,440	5,058	-6,637	-7,854	0,1207	-0,158	-0,188
102,460	4,924	-6,794	-8,836	0,1176	-0,162	-0,211
102,480	4,786	-6,990	-7,854	0,1143	-0,167	-0,187
102,500	4,645	-7,108	-4,909	0,1109	-0,170	-0,117
102,520	4,502	-7,186	-4,909	0,1075	-0,172	-0,117
102,540	4,357	-7,304	-4,909	0,1040	-0,174	-0,117
102,560	4,210	-7,383	-3,927	0,1005	-0,176	-0,094
102,580	4,062	-7,461	-3,927	0,0970	-0,178	-0,094
102,600	3,911	-7,540	-2,945	0,0934	-0,180	-0,070
102,620	3,760	-7,579	-0,982	0,0898	-0,181	-0,023
102,640	3,608	-7,579	-6,732E-11	0,0861	-0,181	-1,607E-12
102,660	3,457	-7,579	-0,982	0,0825	-0,181	-0,023
102,680	3,305	-7,618	6,732E-11	0,0789	-0,182	1,607E-12
102,700	3,153	-7,579	1,963	0,0753	-0,181	0,047
102,720	3,002	-7,540	1,963	0,0717	-0,180	0,047
102,740	2,851	-7,501	2,945	0,0681	-0,179	0,070
102,760	2,702	-7,422	4,909	0,0645	-0,177	0,117
102,780	2,554	-7,304	4,909	0,0610	-0,174	0,117
102,800	2,410	-7,226	4,909	0,0575	-0,172	0,117
102,820	2,265	-7,108	5,890	0,0541	-0,170	0,141
102,840	2,125	-6,990	5,890	0,0507	-0,167	0,141
102,860	1,985	-6,872	7,854	0,0474	-0,164	0,187
102,880	1,850	-6,676	8,836	0,0442	-0,159	0,211
102,900	1,718	-6,519	7,854	0,0410	-0,156	0,188
102,920	1,590	-6,362	9,817	0,0379	-0,152	0,234
102,940	1,464	-6,126	10,799	0,0349	-0,146	0,258
102,960	1,345	-5,930	9,817	0,0321	-0,142	0,234
102,980	1,227	-5,733	11,781	0,0293	-0,137	0,281
103,000	1,115	-5,459	12,763	0,0266	-0,130	0,305
103,020	1,008	-5,223	11,781	0,0241	-0,125	0,281
103,040	0,906	-4,987	12,763	0,0216	-0,119	0,305
103,060	0,809	-4,712	14,726	0,0193	-0,112	0,352
103,080	0,718	-4,398	14,726	0,0171	-0,105	0,352
103,100	0,633	-4,123	14,726	0,0151	-0,098	0,352
103,120	0,553	-3,809	15,708	0,0132	-0,091	0,375
103,140	0,481	-3,495	15,708	0,0115	-0,083	0,375
103,160	0,413	-3,181	15,708	0,0099	-0,076	0,375
103,180	0,353	-2,867	15,708	0,0084	-0,068	0,375
103,200	0,298	-2,553	17,671	0,0071	-0,061	0,422
103,220	0,251	-2,160	18,653	0,0060	-0,052	0,445
103,240	0,212	-1,806	16,690	0,0051	-0,043	0,398
103,260	0,179	-1,492	16,690	0,0043	-0,036	0,398
103,280	0,152	-1,139	18,653	0,0036	-0,027	0,445
103,300	0,134	-0,746	18,653	0,0032	-0,018	0,445
103,320	0,123	-0,393	17,671	0,0029	-0,009	0,422
103,340	0,118	-0,039	16,690	0,0028	-9,375E-4	0,398
103,360	0,121	0,275	15,708	0,0029	0,007	0,375
103,380	0,129	0,589	16,690	0,0031	0,014	0,398
103,400	0,145	0,942	16,690	0,0034	0,022	0,398
103,420	0,167	1,257	14,726	0,0040	0,030	0,352
103,440	0,195	1,532	14,726	0,0046	0,037	0,352
103,460	0,228	1,846	15,708	0,0054	0,044	0,375
103,480	0,269	2,160	14,726	0,0064	0,052	0,352
103,500	0,314	2,435	13,744	0,0075	0,058	0,328
103,520	0,366	2,710	14,726	0,0087	0,065	0,352
103,540	0,423	3,024	15,708	0,0101	0,072	0,375
103,560	0,487	3,338	13,744	0,0116	0,080	0,328
103,580	0,556	3,574	12,763	0,0133	0,085	0,305
103,600	0,630	3,848	14,726	0,0150	0,092	0,352
103,620	0,710	4,163	13,744	0,0169	0,099	0,328
103,640	0,796	4,398	11,781	0,0190	0,105	0,281
103,660	0,886	4,634	12,763	0,0211	0,111	0,305
103,680	0,982	4,909	12,763	0,0234	0,117	0,305
103,700	1,082	5,144	11,781	0,0258	0,123	0,281
103,720	1,188	5,380	10,799	0,0283	0,128	0,258
103,740	1,297	5,576	9,817	0,0310	0,133	0,234
103,760	1,411	5,773	9,817	0,0337	0,138	0,234
103,780	1,528	5,969	8,836	0,0365	0,143	0,211
103,800	1,649	6,126	8,836	0,0394	0,146	0,211
103,820	1,773	6,322	8,836	0,0423	0,151	0,211
103,840	1,902	6,480	7,854	0,0454	0,155	0,188
103,860	2,033	6,637	7,854	0,0485	0,158	0,188
103,880	2,168	6,794	5,890	0,0517	0,162	0,141
103,900	2,304	6,872	5,890	0,0550	0,164	0,141
103,920	2,443	7,029	6,872	0,0583	0,168	0,164
103,940	2,586	7,147	4,909	0,0617	0,171	0,117
103,960	2,728	7,226	3,927	0,0651	0,173	0,094
103,980	2,875	7,304	2,945	0,0686	0,174	0,070
104,000	3,021	7,343	2,945	0,0721	0,175	0,070
104,020	3,168	7,422	3,927	0,0756	0,177	0,094
104,040	3,318	7,501	1,963	0,0792	0,179	0,047
104,060	3,468	7,501	0,000	0,0828	0,179	0,000
104,080	3,618	7,501	0,000	0,0864	0,179	0,000
104,100	3,768	7,501	-0,982	0,0900	0,179	-0,023
104,120	3,918	7,461	-1,963	0,0935	0,178	-0,047
104,140	4,067	7,422	-1,963	0,0971	0,177	-0,047
104,160	4,214	7,383	-1,963	0,1006	0,176	-0,047
104,180	4,362	7,343	-2,945	0,1041	0,175	-0,070
104,200	4,508	7,265	-4,909	0,1076	0,173	-0,117
104,220	4,653	7,147	-6,872	0,1111	0,171	-0,164
104,240	4,794	6,990	-6,872	0,1145	0,167	-0,164
104,260	4,932	6,872	-5,890	0,1177	0,164	-0,141
104,280	5,069	6,754	-7,854	0,1210	0,161	-0,187
104,300	5,202	6,558	-9,817	0,1242	0,157	-0,234
104,320	5,331	6,362	-9,817	0,1273	0,152	-0,234
104,340	5,457	6,165	-9,817	0,1303	0,147	-0,234
104,360	5,578	5,969	-9,817	0,1332	0,142	-0,234
104,380	5,696	5,773	-11,781	0,1360	0,138	-0,281
104,400	5,809	5,498	-13,744	0,1387	0,131	-0,328
104,420	5,916	5,223	-13,744	0,1412	0,125	-0,328
104,440	6,018	4,948	-13,744	0,1437	0,118	-0,328
104,460	6,114	4,673	-13,744	0,1459	0,112	-0,328
104,480	6,205	4,398	-15,708	0,1481	0,105	-0,375
104,500	6,289	4,045	-16,690	0,1501	0,097	-0,398
104,520	6,366	3,731	-14,726	0,1520	0,089	-0,352
104,540	6,439	3,456	-15,708	0,1537	0,082	-0,375
104,560	6,505	3,102	-18,653	0,1553	0,074	-0,445
104,580	6,563	2,710	-18,653	0,1567	0,065	-0,445
104,600	6,613	2,356	-17,671	0,1579	0,056	-0,422
104,620	6,657	2,003	-18,653	0,1589	0,048	-0,445
104,640	6,693	1,610	-19,635	0,1598	0,038	-0,469
104,660	6,721	1,217	-19,635	0,1605	0,029	-0,469
104,680	6,742	0,825	-19,635	0,1610	0,020	-0,469
104,700	6,754	0,432	-18,653	0,1612	0,010	-0,445
104,720	6,759	0,079	-17,671	0,1614	0,002	-0,422
104,740	6,758	-0,275	-19,635	0,1613	-0,007	-0,469
104,760	6,748	-0,707	-19,635	0,1611	-0,017	-0,469
104,780	6,729	-1,060	-17,671	0,1606	-0,025	-0,422
104,800	6,706	-1,414	-17,671	0,1601	-0,034	-0,422
104,820	6,673	-1,767	-16,690	0,1593	-0,042	-0,398
104,840	6,635	-2,081	-16,690	0,1584	-0,050	-0,398
104,860	6,589	-2,435	-16,690	0,1573	-0,058	-0,398
104,880	6,538	-2,749	-15,708	0,1561	-0,066	-0,375
104,900	6,480	-3,063	-15,708	0,1547	-0,073	-0,375
104,920	6,415	-3,377	-15,708	0,1531	-0,081	-0,375
104,940	6,344	-3,691	-14,726	0,1515	-0,088	-0,352
104,960	6,267	-3,966	-13,744	0,1496	-0,095	-0,328
104,980	6,186	-4,241	-14,726	0,1477	-0,101	-0,352
105,000	6,098	-4,555	-13,744	0,1456	-0,109	-0,328
105,020	6,004	-4,791	-12,763	0,1433	-0,114	-0,305
105,040	5,906	-5,066	-13,744	0,1410	-0,121	-0,328
105,060	5,801	-5,341	-11,781	0,1385	-0,127	-0,281
105,080	5,693	-5,537	-9,817	0,1359	-0,132	-0,234
105,100	5,579	-5,733	-10,799	0,1332	-0,137	-0,258
105,120	5,463	-5,969	-11,781	0,1304	-0,142	-0,281
105,140	5,341	-6,205	-9,817	0,1275	-0,148	-0,234
105,160	5,215	-6,362	-7,854	0,1245	-0,152	-0,188
105,180	5,086	-6,519	-8,836	0,1214	-0,156	-0,211
105,200	4,954	-6,715	-8,836	0,1183	-0,160	-0,211
105,220	4,818	-6,872	-6,872	0,1150	-0,164	-0,164
105,240	4,679	-6,990	-5,890	0,1117	-0,167	-0,141
105,260	4,538	-7,108	-5,890	0,1083	-0,170	-0,141
105,280	4,395	-7,226	-4,909	0,1049	-0,173	-0,117
105,300	4,249	-7,304	-3,927	0,1014	-0,174	-0,094
105,320	4,103	-7,383	-3,927	0,0979	-0,176	-0,094
105,340	3,954	-7,461	-2,945	0,0944	-0,178	-0,070
105,360	3,804	-7,501	-0,982	0,0908	-0,179	-0,023
105,380	3,654	-7,501	-0,982	0,0872	-0,179	-0,023
105,400	3,504	-7,540	-0,982	0,0837	-0,180	-0,023
105,420	3,352	-7,540	0,982	0,0800	-0,180	0,023
105,440	3,203	-7,501	0,982	0,0765	-0,179	0,023
105,460	3,052	-7,501	1,963	0,0729	-0,179	0,047
105,480	2,903	-7,422	3,927	0,0693	-0,177	0,094
105,500	2,755	-7,343	2,945	0,0658	-0,175	0,070
105,520	2,609	-7,304	2,945	0,0623	-0,174	0,070
105,540	2,463	-7,226	5,890	0,0588	-0,172	0,141
105,560	2,320	-7,069	6,872	0,0554	-0,169	0,164
105,580	2,180	-6,951	5,890	0,0520	-0,166	0,141
105,600	2,042	-6,833	6,872	0,0487	-0,163	0,164
105,620	1,907	-6,676	7,854	0,0455	-0,159	0,188
105,640	1,775	-6,519	7,854	0,0424	-0,156	0,187
105,660	1,646	-6,362	8,836	0,0393	-0,152	0,211
105,680	1,521	-6,165	10,799	0,0363	-0,147	0,258
105,700	1,400	-5,930	10,799	0,0334	-0,142	0,258
105,720	1,283	-5,733	9,817	0,0306	-0,137	0,234
105,740	1,170	-5,537	11,781	0,0279	-0,132	0,281
105,760	1,062	-5,262	13,744	0,0253	-0,126	0,328
105,780	0,960	-4,987	13,744	0,0229	-0,119	0,328
105,800	0,862	-4,712	12,763	0,0206	-0,112	0,305
105,820	0,771	-4,477	12,763	0,0184	-0,107	0,305
105,840	0,683	-4,202	15,708	0,0163	-0,100	0,375
105,860	0,603	-3,848	15,708	0,0144	-0,092	0,375
105,880	0,529	-3,574	14,726	0,0126	-0,085	0,352
105,900	0,460	-3,259	16,690	0,0110	-0,078	0,398
105,920	0,399	-2,906	16,690	0,0095	-0,069	0,398
105,940	0,344	-2,592	15,708	0,0082	-0,062	0,375
105,960	0,295	-2,278	16,690	0,0070	-0,054	0,398
105,980	0,253	-1,924	17,671	0,0060	-0,046	0,422
106,000	0,218	-1,571	16,690	0,0052	-0,038	0,398
106,020	0,190	-1,257	16,690	0,0045	-0,030	0,398
106,040	0,168	-0,903	18,653	0,0040	-0,022	0,445
106,060	0,154	-0,511	18,653	0,0037	-0,012	0,445
106,080	0,148	-0,157	17,671	0,0035	-0,004	0,422
106,100	0,148	0,196	16,690	0,0035	0,005	0,398
106,120	0,156	0,511	15,708	0,0037	0,012	0,375
106,140	0,168	0,825	15,708	0,0040	0,020	0,375
106,160	0,188	1,139	14,726	0,0045	0,027	0,352
106,180	0,214	1,414	14,726	0,0051	0,034	0,352
106,200	0,245	1,728	15,708	0,0058	0,041	0,375
106,220	0,283	2,042	15,708	0,0067	0,049	0,375
106,240	0,327	2,356	14,726	0,0078	0,056	0,352
106,260	0,377	2,631	13,744	0,0090	0,063	0,328
106,280	0,432	2,906	13,744	0,0103	0,069	0,328
106,300	0,493	3,181	13,744	0,0118	0,076	0,328
106,320	0,559	3,456	13,744	0,0133	0,082	0,328
106,340	0,631	3,731	13,744	0,0151	0,089	0,328
106,360	0,708	4,006	13,744	0,0169	0,096	0,328
106,380	0,792	4,280	13,744	0,0189	0,102	0,328
106,400	0,880	4,555	12,763	0,0210	0,109	0,305
106,420	0,974	4,791	10,799	0,0232	0,114	0,258
106,440	1,071	4,987	11,781	0,0256	0,119	0,281
106,460	1,173	5,262	12,763	0,0280	0,126	0,305
106,480	1,282	5,498	9,817	0,0306	0,131	0,234
106,500	1,393	5,655	8,836	0,0333	0,135	0,211
106,520	1,508	5,851	9,817	0,0360	0,140	0,234
106,540	1,627	6,048	8,836	0,0388	0,144	0,211
106,560	1,750	6,205	8,836	0,0418	0,148	0,211
106,580	1,876	6,401	8,836	0,0448	0,153	0,211
106,600	2,006	6,558	6,872	0,0479	0,157	0,164
106,620	2,138	6,676	6,872	0,0510	0,159	0,164
106,640	2,273	6,833	6,872	0,0543	0,163	0,164
106,660	2,411	6,951	5,890	0,0576	0,166	0,141
106,680	2,551	7,069	4,909	0,0609	0,169	0,117
106,700	2,694	7,147	3,927	0,0643	0,171	0,094
106,720	2,837	7,226	4,909	0,0677	0,173	0,117
106,740	2,983	7,343	3,927	0,0712	0,175	0,094
106,760	3,131	7,383	0,982	0,0747	0,176	0,023
106,780	3,278	7,383	0,982	0,0783	0,176	0,023
106,800	3,426	7,422	1,963	0,0818	0,177	0,047
106,820	3,575	7,461	0,982	0,0853	0,178	0,023
106,840	3,724	7,461	-0,982	0,0889	0,178	-0,023
106,860	3,874	7,422	-1,963	0,0925	0,177	-0,047
