Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Absolutdruck 1 (kPa)	Absolutdruck 2 (kPa)	1-2 Druckdifferenz (kPa)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Temperatur (°C)
648.150				0.440	-16.650	91.420	0.0105	-0.397	2.183	
648.200	104.89	99.26	5.63	-0.231	-3.958	285.257	-0.0055	-0.095	6.810	-18.2
648.250				0.044	11.875	200.277	0.0011	0.283	4.781	
648.300				0.957	16.069	-47.752	0.0228	0.384	-1.140	-18.2
648.350				1.651	7.100	-239.704	0.0394	0.169	-5.722	
648.400	114.96	99.26	15.70	1.667	-7.901	-244.259	0.0398	-0.189	-5.831	-18.2
648.450				0.861	-17.326	-25.133	0.0206	-0.414	-0.600	
648.500				-0.066	-10.414	237.348	-0.0016	-0.249	5.666	-18.2
648.550				-0.181	6.409	266.878	-0.0043	0.153	6.371	
648.600	148.75	99.27	49.49	0.575	16.273	53.878	0.0137	0.388	1.286	-18.2
648.650				1.447	11.797	-182.370	0.0345	0.282	-4.354	
648.700				1.755	-1.963	-270.334	0.0419	-0.047	-6.454	-18.2
648.750				1.250	-15.237	-130.847	0.0299	-0.364	-3.124	
648.800	98.63	99.26	-0.64	0.231	-15.048	150.325	0.0055	-0.359	3.589	-18.2
648.850				-0.254	-0.204	290.283	-0.0061	-0.005	6.930	
648.900				0.210	13.980	152.524	0.0050	0.334	3.641	-18.3
648.950				1.144	15.048	-97.861	0.0273	0.359	-2.336	
649.000	168.10	99.27	68.84	1.715	4.194	-257.297	0.0410	0.100	-6.143	-18.3
649.050				1.563	-10.681	-215.042	0.0373	-0.255	-5.134	
649.100				0.647	-17.310	33.144	0.0155	-0.413	0.791	-18.3
649.150				-0.168	-7.367	265.308	-0.0040	-0.176	6.334	
649.200	128.81	99.26	29.54	-0.090	9.221	237.505	-0.0021	0.220	5.670	-18.3
649.250				0.754	16.383	5.812	0.0180	0.391	0.139	
649.300				1.549	9.802	-208.916	0.0370	0.234	-4.987	-18.3
649.350				1.734	-4.508	-262.166	0.0414	-0.108	-6.259	
649.400	98.56	99.26	-0.70	1.098	-16.415	-89.221	0.0262	-0.392	-2.130	-18.3
649.450				0.093	-13.430	190.381	0.0022	-0.321	4.545	
649.500				-0.245	2.623	286.356	-0.0058	0.063	6.836	-18.3
649.550				0.355	15.205	112.940	0.0085	0.363	2.696	
649.600	169.68	99.27	70.41	1.275	13.917	-133.832	0.0305	0.332	-3.195	-18.3
649.650				1.747	1.822	-266.250	0.0417	0.043	-6.356	
649.700				1.458	-12.708	-186.140	0.0348	-0.303	-4.444	-18.3
649.750				0.476	-16.792	81.053	0.0114	-0.401	1.935	
649.800	111.98	99.26	12.71	-0.221	-4.602	281.801	-0.0053	-0.110	6.727	-18.4
649.850				0.016	11.388	207.817	3.7500E-4	0.272	4.961	
649.900				0.917	16.179	-37.071	0.0219	0.386	-0.885	-18.4
649.950				1.634	7.681	-233.421	0.0390	0.183	-5.573	
650.000	144.66	99.26	45.39	1.685	-7.163	-248.186	0.0402	-0.171	-5.925	-18.4
650.050				0.917	-17.137	-40.369	0.0219	-0.409	-0.964	
650.100				-0.028	-11.200	225.409	-6.7500E-4	-0.267	5.381	-18.4
650.150				-0.203	5.404	272.690	-0.0048	0.129	6.510	
650.200	158.63	99.27	59.36	0.512	16.069	70.529	0.0122	0.384	1.684	-18.4
650.250				1.404	12.456	-170.274	0.0335	0.297	-4.065	
650.300				1.758	-0.958	-271.120	0.0420	-0.023	-6.472	-18.4
650.350				1.308	-14.656	-146.555	0.0312	-0.350	-3.499	
650.400	101.30	99.26	2.04	0.292	-15.614	133.047	0.0070	-0.373	3.176	-18.4
650.450				-0.253	-1.351	290.598	-0.0060	-0.032	6.938	
650.500				0.157	13.446	167.918	0.0038	0.321	4.009	-18.4
650.550				1.092	15.441	-84.509	0.0261	0.369	-2.017	
650.600	161.78	99.27	62.51	1.701	4.995	-255.098	0.0406	0.119	-6.090	-18.4
650.650				1.591	-10.069	-223.996	0.0380	-0.240	-5.348	
650.700				0.694	-17.404	20.420	0.0166	-0.416	0.487	-18.4
650.750				-0.149	-8.027	261.381	-0.0036	-0.192	6.240	
650.800	140.85	99.27	41.58	-0.108	8.734	244.416	-0.0026	0.208	5.835	-18.5
650.850				0.724	16.415	14.137	0.0173	0.392	0.337	
650.900				1.533	10.147	-205.932	0.0366	0.242	-4.916	-18.5
650.950				1.739	-4.178	-264.836	0.0415	-0.100	-6.323	
651.000	112.33	99.26	13.07	1.115	-16.336	-94.405	0.0266	-0.390	-2.254	-18.5
651.050				0.105	-13.619	187.239	0.0025	-0.325	4.470	
651.100				-0.247	2.388	287.770	-0.0059	0.057	6.870	-18.5
651.150				0.344	15.158	116.239	0.0082	0.362	2.775	
651.200	170.25	99.27	70.99	1.269	14.012	-132.889	0.0303	0.335	-3.173	-18.5
651.250				1.745	1.869	-267.507	0.0417	0.045	-6.386	
651.300				1.456	-12.739	-186.768	0.0348	-0.304	-4.459	-18.5
651.350				0.471	-16.808	82.624	0.0113	-0.401	1.972	
651.400	99.30	99.26	0.04	-0.225	-4.477	283.529	-0.0054	-0.107	6.769	-18.5
651.450				0.024	11.545	206.246	5.6250E-4	0.276	4.924	
651.500				0.930	16.148	-40.841	0.0222	0.386	-0.975	-18.5
651.550				1.638	7.461	-236.248	0.0391	0.178	-5.640	
651.600	129.95	99.26	30.68	1.676	-7.477	-247.086	0.0400	-0.178	-5.899	-18.5
651.650				0.891	-17.247	-33.458	0.0213	-0.412	-0.799	
651.700				-0.049	-10.823	232.164	-0.0012	-0.258	5.543	-18.5
651.750				-0.192	5.969	270.334	-0.0046	0.142	6.454	
651.800	167.76	99.27	68.50	0.548	16.211	61.104	0.0131	0.387	1.459	-18.6
651.850				1.429	12.079	-177.029	0.0341	0.288	-4.226	
651.900				1.756	-1.492	-269.863	0.0419	-0.036	-6.443	-18.6
651.950				1.280	-14.907	-138.544	0.0306	-0.356	-3.308	
652.000	97.88	99.26	-1.38	0.265	-15.347	139.801	0.0063	-0.366	3.338	-18.6
652.050				-0.254	-0.927	289.341	-0.0061	-0.022	6.907	
652.100				0.173	13.587	162.263	0.0041	0.324	3.874	-18.6
652.150				1.104	15.300	-87.651	0.0264	0.365	-2.093	
652.200	150.31	99.26	51.06	1.703	4.822	-254.155	0.0407	0.115	-6.068	-18.6
652.250				1.587	-10.116	-221.954	0.0379	-0.241	-5.299	
652.300				0.691	-17.373	21.049	0.0165	-0.415	0.502	-18.6
652.350				-0.151	-8.011	260.909	-0.0036	-0.191	6.229	
652.400	115.44	99.26	16.18	-0.110	8.718	244.259	-0.0026	0.208	5.831	-18.6
652.450				0.721	16.415	14.608	0.0172	0.392	0.349	
652.500				1.532	10.179	-204.832	0.0366	0.243	-4.890	-18.6
652.550				1.739	-4.068	-264.208	0.0415	-0.097	-6.308	
652.600	103.88	99.26	4.62	1.125	-16.242	-96.604	0.0269	-0.388	-2.306	-18.6
652.650				0.115	-13.729	183.783	0.0027	-0.328	4.388	
652.700				-0.248	2.136	287.456	-0.0059	0.051	6.863	-18.7
652.750				0.328	15.017	120.009	0.0078	0.358	2.865	
652.800	162.08	99.27	62.82	1.253	14.137	-128.177	0.0299	0.337	-3.060	-18.7
652.850				1.742	2.199	-265.622	0.0416	0.052	-6.341	
652.900				1.473	-12.425	-191.009	0.0352	-0.297	-4.560	-18.7
652.950				0.500	-16.902	74.456	0.0119	-0.404	1.778	
653.000	103.25	99.26	3.99	-0.217	-4.979	280.387	-0.0052	-0.119	6.694	-18.7
653.050				0.002	11.137	211.901	3.7500E-5	0.266	5.059	
653.100				0.897	16.211	-32.044	0.0214	0.387	-0.765	-18.7
653.150				1.623	7.933	-231.536	0.0387	0.189	-5.528	
653.200	118.05	99.26	18.79	1.690	-6.943	-250.856	0.0404	-0.166	-5.989	-18.7
653.250				0.928	-17.153	-43.825	0.0222	-0.409	-1.046	
653.300				-0.025	-11.325	225.567	-6.0000E-4	-0.270	5.385	-18.7
653.350				-0.204	5.404	274.261	-0.0049	0.129	6.547	
653.400	145.55	99.27	46.29	0.515	16.101	70.058	0.0123	0.384	1.673	-18.7
653.450				1.406	12.409	-171.217	0.0336	0.296	-4.088	
653.500				1.756	-1.021	-270.805	0.0419	-0.024	-6.465	-18.7
653.550				1.304	-14.671	-145.456	0.0311	-0.350	-3.472	
653.600	98.12	99.26	-1.15	0.289	-15.567	133.832	0.0069	-0.372	3.195	-18.7
653.650				-0.253	-1.288	290.283	-0.0060	-0.031	6.930	
653.700				0.160	13.462	166.976	0.0038	0.321	3.986	-18.7
653.750				1.093	15.410	-84.980	0.0261	0.368	-2.029	
653.800	169.17	99.27	69.90	1.701	4.964	-254.940	0.0406	0.118	-6.086	-18.8
653.850				1.590	-10.085	-223.682	0.0380	-0.241	-5.340	
653.900				0.693	-17.404	20.735	0.0165	-0.415	0.495	-18.8
653.950				-0.151	-8.011	261.695	-0.0036	-0.191	6.248	
654.000	126.72	99.27	27.46	-0.108	8.765	244.416	-0.0026	0.209	5.835	-18.8
654.050				0.726	16.431	13.509	0.0173	0.392	0.322	
654.100				1.535	10.116	-206.717	0.0366	0.241	-4.935	-18.8
654.150				1.737	-4.241	-264.994	0.0415	-0.101	-6.326	
654.200	98.87	99.26	-0.39	1.111	-16.383	-93.148	0.0265	-0.391	-2.224	-18.8
654.250				0.099	-13.556	188.967	0.0024	-0.324	4.511	
654.300				-0.245	2.513	287.613	-0.0058	0.060	6.866	-18.8
654.350				0.350	15.205	114.354	0.0084	0.363	2.730	
654.400	169.31	99.27	70.04	1.275	13.949	-134.774	0.0305	0.333	-3.218	-18.8
654.450				1.745	1.728	-267.664	0.0417	0.041	-6.390	
654.500				1.448	-12.818	-184.883	0.0346	-0.306	-4.414	-18.8
654.550				0.463	-16.760	84.823	0.0111	-0.400	2.025	
654.600	111.68	99.26	12.41	-0.228	-4.335	284.314	-0.0054	-0.104	6.787	-18.8
654.650				0.030	11.671	204.675	7.1250E-4	0.279	4.886	
654.700				0.939	16.132	-43.511	0.0224	0.385	-1.039	-18.8
654.750				1.643	7.320	-237.662	0.0392	0.175	-5.674	
654.800	144.53	99.26	45.26	1.671	-7.634	-245.830	0.0399	-0.182	-5.869	-18.8
654.850				0.880	-17.263	-30.631	0.0210	-0.412	-0.731	
654.900				-0.055	-10.697	233.106	-0.0013	-0.255	5.565	-18.9
654.950				-0.190	6.048	268.763	-0.0045	0.144	6.416	
655.000	158.68	99.27	59.41	0.550	16.179	60.162	0.0131	0.386	1.436	-18.9
655.050				1.428	12.064	-175.929	0.0341	0.288	-4.200	
655.100				1.756	-1.414	-269.078	0.0419	-0.034	-6.424	-18.9
655.150				1.286	-14.844	-139.801	0.0307	-0.354	-3.338	
655.200	101.20	99.26	1.94	0.272	-15.394	138.073	0.0065	-0.368	3.296	-18.9
655.250				-0.253	-1.037	289.184	-0.0060	-0.025	6.904	
655.300				0.168	13.525	163.677	0.0040	0.323	3.907	-18.9
655.350				1.100	15.331	-86.394	0.0263	0.366	-2.062	
655.400	162.55	99.27	63.28	1.701	4.885	-253.841	0.0406	0.117	-6.060	-18.9
655.450				1.588	-10.053	-222.425	0.0379	-0.240	-5.310	
655.500				0.696	-17.357	19.635	0.0166	-0.414	0.469	-18.9
655.550				-0.148	-8.090	259.810	-0.0035	-0.193	6.202	
655.600	139.33	99.27	40.06	-0.113	8.624	244.887	-0.0027	0.206	5.846	-18.9
655.650				0.715	16.399	16.179	0.0171	0.391	0.386	
655.700				1.527	10.242	-203.418	0.0365	0.244	-4.856	-18.9
655.750				1.739	-3.943	-264.208	0.0415	-0.094	-6.308	
655.800	113.79	99.26	14.52	1.133	-16.179	-98.803	0.0270	-0.386	-2.359	-18.9
655.850				0.121	-13.823	181.584	0.0029	-0.330	4.335	
655.900				-0.250	1.979	287.770	-0.0060	0.047	6.870	-19.0
655.950				0.319	14.954	122.208	0.0076	0.357	2.918	
656.000	170.32	99.26	71.06	1.246	14.200	-125.978	0.0297	0.339	-3.008	-19.0
656.050				1.739	2.356	-264.522	0.0415	0.056	-6.315	
656.100				1.481	-12.252	-193.051	0.0354	-0.292	-4.609	-19.0
656.150				0.514	-16.949	70.529	0.0123	-0.405	1.684	
656.200	98.73	99.26	-0.53	-0.214	-5.199	279.916	-0.0051	-0.124	6.683	-19.0
656.250				-0.006	11.043	214.885	-1.5000E-4	0.264	5.130	
656.300				0.891	16.289	-30.631	0.0213	0.389	-0.731	-19.0
656.350				1.623	7.980	-232.321	0.0387	0.190	-5.546	
656.400	132.54	99.26	33.28	1.689	-6.943	-251.328	0.0403	-0.166	-6.000	-19.0
656.450				0.928	-17.153	-43.825	0.0222	-0.410	-1.046	
656.500				-0.027	-11.325	225.409	-6.3750E-4	-0.270	5.381	-19.0
656.550				-0.204	5.388	273.947	-0.0049	0.129	6.540	
656.600	166.58	99.27	67.31	0.512	16.069	70.372	0.0122	0.384	1.680	-19.0
656.650				1.403	12.425	-169.960	0.0335	0.297	-4.058	
656.700				1.755	-0.927	-270.491	0.0419	-0.022	-6.458	-19.0
656.750				1.310	-14.624	-147.027	0.0313	-0.349	-3.510	
656.800	98.13	99.26	-1.13	0.292	-15.629	132.575	0.0070	-0.373	3.165	-19.1
656.850				-0.253	-1.367	290.440	-0.0060	-0.033	6.934	
656.900				0.156	13.415	168.075	0.0037	0.320	4.013	-19.0
656.950				1.089	15.441	-83.881	0.0260	0.369	-2.003	
657.000	151.69	99.26	52.43	1.700	5.027	-254.783	0.0406	0.120	-6.083	-19.1
657.050				1.591	-10.037	-224.310	0.0380	-0.240	-5.355	
657.100				0.696	-17.404	19.792	0.0166	-0.415	0.472	-19.1
657.150				-0.149	-8.058	261.067	-0.0036	-0.192	6.233	
657.200	114.54	99.27	15.27	-0.110	8.702	244.730	-0.0026	0.208	5.843	-19.1
657.250				0.721	16.415	14.608	0.0172	0.392	0.349	
657.300				1.532	10.163	-205.932	0.0366	0.243	-4.916	-19.1
657.350				1.737	-4.178	-264.994	0.0415	-0.100	-6.326	
657.400	104.32	99.26	5.06	1.114	-16.336	-94.248	0.0266	-0.390	-2.250	-19.1
657.450				0.104	-13.603	187.396	0.0025	-0.325	4.474	
657.500				-0.247	2.403	287.613	-0.0059	0.057	6.866	-19.1
657.550				0.344	15.158	115.925	0.0082	0.362	2.768	
657.600	166.03	99.27	66.76	1.269	13.996	-133.047	0.0303	0.334	-3.176	-19.1
657.650				1.744	1.854	-267.350	0.0416	0.044	-6.382	
657.700				1.455	-12.739	-186.611	0.0347	-0.304	-4.455	-19.1
657.750				0.470	-16.808	83.095	0.0112	-0.401	1.984	
657.800	103.25	99.26	3.99	-0.226	-4.430	284.000	-0.0054	-0.106	6.780	-19.1
657.850				0.027	11.592	205.617	6.3750E-4	0.277	4.909	
657.900				0.933	16.132	-41.783	0.0223	0.385	-0.997	-19.1
657.950				1.640	7.414	-235.934	0.0392	0.177	-5.633	
658.000	117.99	99.26	18.73	1.674	-7.461	-245.987	0.0400	-0.178	-5.873	-19.2
658.050				0.894	-17.185	-34.400	0.0213	-0.410	-0.821	
658.100				-0.044	-10.901	229.651	-0.0010	-0.260	5.482	-19.2
658.150				-0.196	5.781	270.177	-0.0047	0.138	6.450	
658.200	144.97	99.27	45.70	0.534	16.116	64.403	0.0128	0.385	1.538	-19.2
658.250				1.415	12.221	-172.631	0.0338	0.292	-4.121	
658.300				1.756	-1.147	-269.392	0.0419	-0.027	-6.431	-19.2
658.350				1.301	-14.718	-143.885	0.0311	-0.351	-3.435	
658.400	97.90	99.26	-1.35	0.284	-15.535	134.460	0.0068	-0.371	3.210	-19.2
658.450				-0.253	-1.272	289.498	-0.0060	-0.030	6.911	
658.500				0.157	13.415	166.819	0.0038	0.320	3.983	-19.2
658.550				1.089	15.410	-83.409	0.0260	0.368	-1.991	
658.600	169.49	99.27	70.23	1.698	5.074	-253.055	0.0405	0.121	-6.041	-19.2
658.650				1.596	-9.896	-224.624	0.0381	-0.236	-5.363	
658.700				0.708	-17.389	16.336	0.0169	-0.415	0.390	-19.2
658.750				-0.143	-8.262	258.396	-0.0034	-0.197	6.169	
658.800	125.05	99.27	25.78	-0.118	8.451	246.458	-0.0028	0.202	5.884	-19.2
658.850				0.702	16.383	19.321	0.0168	0.391	0.461	
658.900				1.521	10.383	-201.847	0.0363	0.248	-4.819	-19.2
658.950				1.740	-3.801	-264.994	0.0416	-0.091	-6.326	
659.000	99.53	99.26	0.27	1.140	-16.116	-101.159	0.0272	-0.385	-2.415	-19.3
659.050				0.129	-13.917	179.385	0.0031	-0.332	4.282	
659.100				-0.251	1.822	287.927	-0.0060	0.043	6.874	-19.3
659.150				0.311	14.875	124.407	0.0074	0.355	2.970	
659.200	168.34	99.27	69.07	1.236	14.263	-123.936	0.0295	0.341	-2.959	-19.3
659.250				1.737	2.482	-264.994	0.0415	0.059	-6.326	
659.300				1.484	-12.237	-194.779	0.0354	-0.292	-4.650	-19.3
659.350				0.514	-16.996	70.843	0.0123	-0.406	1.691	
659.400	109.76	99.26	10.50	-0.215	-5.152	281.173	-0.0051	-0.123	6.713	-19.3
659.450				-0.002	11.121	214.257	-3.7500E-5	0.266	5.115	
659.500				0.897	16.273	-32.201	0.0214	0.389	-0.769	-19.3
659.550				1.626	7.901	-233.106	0.0388	0.189	-5.565	
659.600	147.28	99.26	48.01	1.687	-7.037	-250.699	0.0403	-0.168	-5.985	-19.3
659.650				0.922	-17.169	-42.097	0.0220	-0.410	-1.005	
659.700				-0.030	-11.247	226.509	-7.1250E-4	-0.268	5.408	-19.3
659.750				-0.203	5.482	273.319	-0.0048	0.131	6.525	
659.800	156.90	99.27	57.63	0.518	16.085	68.958	0.0124	0.384	1.646	-19.3
659.850				1.406	12.378	-170.589	0.0336	0.295	-4.072	
659.900				1.756	-0.974	-270.491	0.0419	-0.023	-6.458	-19.3
659.950				1.308	-14.671	-146.398	0.0312	-0.350	-3.495	
660.000	100.66	99.26	1.40	0.289	-15.614	133.675	0.0069	-0.373	3.191	-19.3
660.050				-0.253	-1.304	290.912	-0.0060	-0.031	6.945	
660.100				0.159	13.477	167.290	0.0038	0.322	3.994	-19.4
660.150				1.095	15.425	-85.451	0.0261	0.368	-2.040	
660.200	163.27	99.26	64.00	1.701	4.932	-255.412	0.0406	0.118	-6.098	-19.4
660.250				1.588	-10.116	-223.210	0.0379	-0.242	-5.329	
660.300				0.690	-17.389	21.520	0.0165	-0.415	0.514	-19.4
660.350				-0.151	-7.964	261.538	-0.0036	-0.190	6.244	
660.400	138.50	99.27	39.23	-0.107	8.765	243.788	-0.0025	0.209	5.820	-19.4
660.450				0.726	16.415	13.509	0.0173	0.392	0.323	
660.500				1.535	10.116	-206.717	0.0366	0.242	-4.935	-19.4
660.550				1.737	-4.257	-264.994	0.0415	-0.102	-6.326	
660.600	114.03	99.26	14.77	1.109	-16.383	-92.834	0.0265	-0.391	-2.216	-19.4
660.650				0.099	-13.540	188.967	0.0024	-0.323	4.511	
660.700				-0.245	2.513	287.456	-0.0058	0.060	6.863	-19.4
660.750				0.350	15.205	114.354	0.0084	0.363	2.730	
660.800	170.50	99.27	71.23	1.275	13.949	-134.460	0.0305	0.333	-3.210	-19.4
660.850				1.745	1.759	-267.350	0.0417	0.042	-6.382	
660.900				1.451	-12.786	-185.354	0.0347	-0.305	-4.425	-19.4
660.950				0.467	-16.776	83.566	0.0111	-0.401	1.995	
661.000	98.77	99.26	-0.49	-0.226	-4.430	283.058	-0.0054	-0.106	6.758	-19.4
661.050				0.024	11.530	205.617	5.6250E-4	0.275	4.909	
661.100				0.927	16.132	-39.898	0.0221	0.385	-0.952	-19.4
661.150				1.637	7.540	-234.677	0.0391	0.180	-5.602	
661.200	132.80	99.26	33.54	1.681	-7.336	-247.244	0.0401	-0.175	-5.903	-19.4
661.250				0.903	-17.185	-36.757	0.0216	-0.410	-0.878	
661.300				-0.038	-11.011	228.237	-9.0000E-4	-0.263	5.449	-19.5
661.350				-0.198	5.639	270.963	-0.0047	0.135	6.469	
661.400	166.12	99.27	66.85	0.526	16.085	66.759	0.0126	0.384	1.594	-19.5
661.450				1.411	12.315	-171.060	0.0337	0.294	-4.084	
661.500				1.758	-1.021	-269.549	0.0420	-0.024	-6.435	-19.5
661.550				1.308	-14.640	-145.927	0.0312	-0.349	-3.484	
661.600	98.30	99.26	-0.96	0.294	-15.614	132.104	0.0070	-0.373	3.154	-19.5
661.650				-0.253	-1.429	289.655	-0.0060	-0.034	6.915	
661.700				0.151	13.352	169.018	0.0036	0.319	4.035	-19.5
661.750				1.082	15.472	-81.681	0.0258	0.369	-1.950	
661.800	153.34	99.27	54.08	1.698	5.184	-252.741	0.0405	0.124	-6.034	-19.5
661.850				1.601	-9.802	-225.724	0.0382	-0.234	-5.389	
661.900				0.718	-17.389	13.823	0.0171	-0.415	0.330	-19.5
661.950				-0.138	-8.419	256.825	-0.0033	-0.201	6.131	
662.000	112.92	99.26	13.66	-0.124	8.294	247.715	-0.0030	0.198	5.914	-19.5
662.050				0.691	16.352	22.462	0.0165	0.390	0.536	
662.100				1.511	10.540	-199.334	0.0361	0.252	-4.759	-19.5
662.150				1.745	-3.581	-265.936	0.0417	-0.085	-6.349	
662.200	105.78	99.26	6.51	1.153	-16.054	-104.615	0.0275	-0.383	-2.498	-19.5
662.250				0.140	-14.043	176.715	0.0033	-0.335	4.219	
662.300				-0.251	1.618	288.870	-0.0060	0.039	6.896	-19.5
662.350				0.302	14.844	127.392	0.0072	0.354	3.041	
662.400	167.23	99.26	67.97	1.233	14.357	-122.836	0.0294	0.343	-2.933	-19.5
662.450				1.737	2.560	-265.465	0.0415	0.061	-6.338	
662.500				1.489	-12.189	-195.721	0.0356	-0.291	-4.673	-19.6
662.550				0.518	-17.012	69.272	0.0124	-0.406	1.654	
662.600	102.14	99.26	2.88	-0.212	-5.262	280.073	-0.0051	-0.126	6.686	-19.6
662.650				-0.008	10.996	215.513	-1.8750E-4	0.262	5.145	
662.700				0.888	16.289	-29.531	0.0212	0.389	-0.705	-19.6
662.750				1.621	8.042	-231.536	0.0387	0.192	-5.528	
662.800	120.34	99.26	21.08	1.692	-6.864	-251.799	0.0404	-0.164	-6.011	-19.6
662.850				0.935	-17.137	-45.396	0.0223	-0.409	-1.084	
662.900				-0.022	-11.404	224.467	-5.2500E-4	-0.272	5.359	-19.6
662.950				-0.206	5.309	274.575	-0.0049	0.127	6.555	
663.000	142.89	99.27	43.62	0.509	16.054	71.628	0.0122	0.383	1.710	-19.6
663.050				1.400	12.472	-168.861	0.0334	0.298	-4.031	
663.100				1.756	-0.833	-270.334	0.0419	-0.020	-6.454	-19.6
663.150				1.316	-14.561	-148.597	0.0314	-0.348	-3.547	
663.200	97.78	99.26	-1.49	0.300	-15.692	130.690	0.0072	-0.375	3.120	-19.6
663.250				-0.253	-1.492	290.755	-0.0060	-0.036	6.941	
663.300				0.151	13.383	169.803	0.0036	0.319	4.054	-19.6
663.350				1.085	15.488	-82.938	0.0259	0.370	-1.980	
663.400	169.70	99.27	70.43	1.700	5.089	-254.312	0.0406	0.121	-6.071	-19.6
663.450				1.594	-9.943	-224.938	0.0381	-0.237	-5.370	
663.500				0.705	-17.404	17.593	0.0168	-0.415	0.420	-19.6
663.550				-0.146	-8.184	260.281	-0.0035	-0.195	6.214	
663.600	124.38	99.27	25.12	-0.113	8.624	246.301	-0.0027	0.206	5.880	-19.6
663.650				0.716	16.446	15.865	0.0171	0.393	0.379	
663.700				1.532	10.210	-206.089	0.0366	0.244	-4.920	-19.7
663.750				1.737	-4.163	-265.308	0.0415	-0.099	-6.334	
663.800	99.40	99.26	0.14	1.115	-16.321	-94.562	0.0266	-0.390	-2.258	-19.7
663.850				0.105	-13.619	186.925	0.0025	-0.325	4.462	
663.900				-0.247	2.372	287.613	-0.0059	0.057	6.866	-19.7
663.950				0.342	15.142	116.396	0.0082	0.361	2.779	
664.000	168.32	99.27	69.05	1.268	14.012	-131.790	0.0303	0.334	-3.146	-19.7
664.050				1.744	1.963	-265.779	0.0416	0.047	-6.345	
664.100				1.464	-12.566	-188.024	0.0350	-0.300	-4.489	-19.7
664.150				0.487	-16.839	77.912	0.0116	-0.402	1.860	
664.200	109.50	99.26	10.24	-0.220	-4.775	281.016	-0.0052	-0.114	6.709	-19.7
664.250				0.009	11.263	209.701	2.2500E-4	0.269	5.006	
664.300				0.906	16.195	-34.400	0.0216	0.387	-0.821	-19.7
664.350				1.629	7.823	-232.478	0.0389	0.187	-5.550	
664.400	148.43	99.26	49.17	1.689	-7.053	-249.757	0.0403	-0.168	-5.963	-19.7
664.450				0.924	-17.153	-42.254	0.0221	-0.410	-1.009	
664.500				-0.027	-11.278	225.409	-6.3750E-4	-0.269	5.381	-19.7
664.550				-0.204	5.388	273.633	-0.0049	0.129	6.533	
664.600	155.81	99.27	56.55	0.512	16.085	70.529	0.0122	0.384	1.684	-19.7
664.650				1.404	12.441	-169.646	0.0335	0.297	-4.050	
664.700				1.756	-0.880	-269.863	0.0419	-0.021	-6.443	-19.7
664.750				1.316	-14.546	-147.969	0.0314	-0.347	-3.533	
664.800	100.12	99.26	0.86	0.302	-15.677	129.591	0.0072	-0.374	3.094	-19.8
664.850				-0.251	-1.587	289.184	-0.0060	-0.038	6.904	
664.900				0.143	13.242	171.060	0.0034	0.316	4.084	-19.8
664.950				1.073	15.519	-79.168	0.0256	0.371	-1.890	
665.000	164.58	99.27	65.32	1.695	5.325	-251.799	0.0405	0.127	-6.011	-19.8
665.050				1.605	-9.660	-227.137	0.0383	-0.231	-5.422	
665.100				0.729	-17.389	10.839	0.0174	-0.415	0.259	-19.8
665.150				-0.134	-8.577	255.569	-0.0032	-0.205	6.101	
665.200	135.81	99.27	36.54	-0.129	8.168	249.600	-0.0031	0.195	5.959	-19.8
665.250				0.683	16.383	24.504	0.0163	0.391	0.585	
665.300				1.510	10.619	-199.805	0.0360	0.253	-4.770	-19.8
665.350				1.745	-3.597	-267.350	0.0417	-0.086	-6.382	
665.400	116.31	99.26	17.05	1.150	-16.116	-104.144	0.0275	-0.385	-2.486	-19.8
665.450				0.134	-14.012	179.071	0.0032	-0.335	4.275	
665.500				-0.251	1.791	289.655	-0.0060	0.043	6.915	-19.8
665.550				0.313	14.954	124.878	0.0075	0.357	2.981	
665.600	170.67	99.27	71.40	1.244	14.279	-125.978	0.0297	0.341	-3.007	-19.8
665.650				1.740	2.356	-266.407	0.0416	0.056	-6.360	
665.700				1.480	-12.362	-193.208	0.0353	-0.295	-4.613	-19.8
665.750				0.504	-16.965	73.513	0.0120	-0.405	1.755	
665.800	98.48	99.26	-0.79	-0.217	-5.011	281.487	-0.0052	-0.120	6.720	-19.8
665.850				0.003	11.184	212.529	7.5000E-5	0.267	5.074	
665.900				0.902	16.242	-33.301	0.0215	0.388	-0.795	-19.8
665.950				1.627	7.854	-233.421	0.0389	0.188	-5.573	
666.000	134.66	99.26	35.39	1.687	-7.100	-250.542	0.0403	-0.170	-5.981	-19.8
666.050				0.917	-17.200	-40.841	0.0219	-0.411	-0.975	
666.100				-0.033	-11.184	227.766	-7.8750E-4	-0.267	5.437	-19.8
666.150				-0.201	5.576	273.162	-0.0048	0.133	6.521	
666.200	165.59	99.26	66.33	0.525	16.132	67.387	0.0125	0.385	1.609	-19.9
666.250				1.412	12.315	-172.474	0.0337	0.294	-4.118	
666.300				1.756	-1.115	-270.491	0.0419	-0.027	-6.457	-19.9
666.350				1.301	-14.734	-144.199	0.0311	-0.352	-3.442	
