Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
91,850	-3,624	9,016	17,436	-0,0865	0,215	0,416
91,900	-3,151	9,833	14,923	-0,0752	0,235	0,356
91,950	-2,641	10,509	12,252	-0,0630	0,251	0,292
92,000	-2,100	11,058	9,896	-0,0501	0,264	0,236
92,050	-1,535	11,498	7,226	-0,0366	0,274	0,173
92,100	-0,950	11,781	3,770	-0,0227	0,281	0,090
92,150	-0,357	11,875	0,157	-0,0085	0,284	0,004
92,200	0,237	11,797	-3,613	0,0057	0,282	-0,086
92,250	0,823	11,514	-7,540	0,0197	0,275	-0,180
92,300	1,389	11,043	-11,310	0,0332	0,264	-0,270
92,350	1,927	10,383	-15,237	0,0460	0,248	-0,364
92,400	2,427	9,519	-19,164	0,0579	0,227	-0,457
92,450	2,879	8,467	-23,091	0,0687	0,202	-0,551
92,500	3,274	7,210	-26,704	0,0782	0,172	-0,638
92,550	3,600	5,796	-29,688	0,0860	0,138	-0,709
92,600	3,853	4,241	-32,358	0,0920	0,101	-0,772
92,650	4,024	2,560	-34,086	0,0961	0,061	-0,814
92,700	4,109	0,833	-34,400	0,0981	0,020	-0,821
92,750	4,108	-0,880	-33,772	0,0981	-0,021	-0,806
92,800	4,021	-2,545	-32,830	0,0960	-0,061	-0,784
92,850	3,853	-4,163	-31,573	0,0920	-0,099	-0,754
92,900	3,605	-5,702	-29,688	0,0861	-0,136	-0,709
92,950	3,283	-7,131	-27,489	0,0784	-0,170	-0,656
93,000	2,892	-8,451	-24,819	0,0690	-0,202	-0,592
93,050	2,438	-9,613	-21,520	0,0582	-0,229	-0,514
93,100	1,931	-10,603	-18,064	0,0461	-0,253	-0,431
93,150	1,378	-11,420	-14,608	0,0329	-0,273	-0,349
93,200	0,789	-12,064	-10,996	0,0188	-0,288	-0,262
93,250	0,171	-12,519	-7,226	0,0041	-0,299	-0,172
93,300	-0,463	-12,786	-3,456	-0,0111	-0,305	-0,083
93,350	-1,107	-12,865	0,471	-0,0264	-0,307	0,011
93,400	-1,750	-12,739	4,241	-0,0418	-0,304	0,101
93,450	-2,381	-12,441	7,540	-0,0568	-0,297	0,180
93,500	-2,994	-11,985	10,839	-0,0715	-0,286	0,259
93,550	-3,580	-11,357	14,294	-0,0855	-0,271	0,341
93,600	-4,130	-10,556	17,750	-0,0986	-0,252	0,424
93,650	-4,635	-9,582	21,049	-0,1107	-0,229	0,503
93,700	-5,088	-8,451	23,876	-0,1215	-0,202	0,570
93,750	-5,481	-7,194	26,546	-0,1308	-0,172	0,634
93,800	-5,807	-5,796	29,217	-0,1386	-0,138	0,698
93,850	-6,060	-4,273	31,887	-0,1447	-0,102	0,761
93,900	-6,234	-2,608	34,400	-0,1488	-0,062	0,821
93,950	-6,321	-0,833	34,243	-0,1509	-0,020	0,818
94,000	-6,318	0,817	30,945	-0,1508	0,019	0,739
94,050	-6,239	2,262	28,589	-0,1489	0,054	0,683
94,100	-6,092	3,676	28,274	-0,1454	0,088	0,675
94,150	-5,872	5,089	28,117	-0,1402	0,122	0,671
94,200	-5,583	6,487	27,489	-0,1333	0,155	0,656
94,250	-5,223	7,838	26,232	-0,1247	0,187	0,626
94,300	-4,799	9,111	24,662	-0,1146	0,217	0,589
94,350	-4,312	10,304	22,305	-0,1029	0,246	0,533
94,400	-3,768	11,341	19,164	-0,0900	0,271	0,458
94,450	-3,178	12,221	16,022	-0,0759	0,292	0,382
94,500	-2,546	12,943	12,881	-0,0608	0,309	0,307
94,550	-1,883	13,509	9,582	-0,0450	0,322	0,229
94,600	-1,195	13,902	5,812	-0,0285	0,332	0,139
94,650	-0,493	14,090	1,571	-0,0118	0,336	0,038
94,700	0,214	14,059	-3,142	0,0051	0,336	-0,075
94,750	0,913	13,776	-8,168	0,0218	0,329	-0,195
94,800	1,591	13,242	-13,195	0,0380	0,316	-0,315
94,850	2,237	12,456	-18,064	0,0534	0,297	-0,431
94,900	2,837	11,435	-22,934	0,0677	0,273	-0,547
94,950	3,380	10,163	-27,803	0,0807	0,243	-0,664
95,000	3,853	8,655	-32,044	0,0920	0,207	-0,765
95,050	4,246	6,959	-35,971	0,1014	0,166	-0,859
95,100	4,549	5,058	-39,427	0,1086	0,121	-0,941
95,150	4,752	3,016	-41,626	0,1134	0,072	-0,994
95,200	4,851	0,895	-42,412	0,1158	0,021	-1,013
95,250	4,841	-1,225	-41,783	0,1156	-0,029	-0,997
95,300	4,728	-3,283	-40,369	0,1129	-0,078	-0,964
95,350	4,513	-5,262	-38,327	0,1077	-0,126	-0,915
95,400	4,202	-7,116	-35,814	0,1003	-0,170	-0,855
95,450	3,801	-8,844	-32,987	0,0908	-0,211	-0,787
95,500	3,318	-10,414	-29,374	0,0792	-0,249	-0,701
95,550	2,760	-11,781	-24,976	0,0659	-0,281	-0,596
95,600	2,139	-12,912	-20,420	0,0511	-0,308	-0,488
95,650	1,469	-13,823	-16,022	0,0351	-0,330	-0,383
95,700	0,757	-14,514	-11,310	0,0181	-0,347	-0,270
95,750	0,017	-14,954	-6,597	4,1250E-4	-0,357	-0,157
95,800	-0,738	-15,174	-1,885	-0,0176	-0,362	-0,045
95,850	-1,500	-15,142	2,827	-0,0358	-0,361	0,067
95,900	-2,253	-14,891	6,912	-0,0538	-0,356	0,165
95,950	-2,989	-14,451	10,839	-0,0714	-0,345	0,259
96,000	-3,698	-13,807	15,080	-0,0883	-0,330	0,360
96,050	-4,370	-12,943	19,321	-0,1043	-0,309	0,461
96,100	-4,992	-11,875	23,091	-0,1192	-0,284	0,551
96,150	-5,557	-10,634	26,704	-0,1327	-0,254	0,638
96,200	-6,055	-9,205	30,316	-0,1446	-0,220	0,724
96,250	-6,478	-7,603	33,615	-0,1547	-0,181	0,803
96,300	-6,816	-5,843	36,914	-0,1627	-0,139	0,881
96,350	-7,062	-3,911	40,055	-0,1686	-0,093	0,956
96,400	-7,207	-1,838	41,155	-0,1721	-0,044	0,983
96,450	-7,246	0,204	39,113	-0,1730	0,005	0,934
96,500	-7,186	2,073	35,971	-0,1716	0,050	0,859
96,550	-7,039	3,801	34,243	-0,1680	0,091	0,817
96,600	-6,806	5,498	33,929	-0,1625	0,131	0,810
96,650	-6,489	7,194	33,458	-0,1549	0,172	0,799
96,700	-6,087	8,844	32,044	-0,1453	0,211	0,765
96,750	-5,605	10,399	29,845	-0,1338	0,248	0,712
96,800	-5,047	11,828	27,018	-0,1205	0,282	0,645
96,850	-4,422	13,100	23,562	-0,1056	0,313	0,563
96,900	-3,737	14,184	19,635	-0,0892	0,339	0,469
96,950	-3,003	15,064	15,708	-0,0717	0,360	0,375
97,000	-2,231	15,755	11,938	-0,0533	0,376	0,285
97,050	-1,428	16,258	7,697	-0,0341	0,388	0,184
97,100	-0,605	16,525	2,513	-0,0144	0,395	0,060
97,150	0,225	16,509	-3,142	0,0054	0,394	-0,075
97,200	1,046	16,211	-9,111	0,0250	0,387	-0,218
97,250	1,846	15,598	-15,551	0,0441	0,372	-0,371
97,300	2,606	14,656	-21,677	0,0622	0,350	-0,518
97,350	3,311	13,430	-27,332	0,0790	0,321	-0,652
97,400	3,949	11,922	-32,987	0,0943	0,285	-0,787
97,450	4,503	10,132	-38,327	0,1075	0,242	-0,915
97,500	4,962	8,090	-43,197	0,1185	0,193	-1,031
97,550	5,312	5,812	-47,595	0,1268	0,139	-1,136
97,600	5,543	3,330	-50,423	0,1323	0,079	-1,204
97,650	5,645	0,770	-51,051	0,1348	0,018	-1,219
97,700	5,620	-1,775	-50,266	0,1342	-0,042	-1,200
97,750	5,468	-4,257	-48,381	0,1305	-0,102	-1,155
97,800	5,195	-6,613	-45,710	0,1240	-0,158	-1,091
97,850	4,807	-8,828	-42,254	0,1148	-0,211	-1,009
97,900	4,312	-10,839	-38,013	0,1029	-0,259	-0,908
97,950	3,723	-12,629	-33,458	0,0889	-0,302	-0,799
98,000	3,049	-14,184	-28,274	0,0728	-0,339	-0,675
98,050	2,304	-15,457	-22,619	0,0550	-0,369	-0,540
98,100	1,503	-16,446	-16,965	0,0359	-0,393	-0,405
98,150	0,660	-17,153	-11,153	0,0158	-0,410	-0,266
98,200	-0,212	-17,562	-5,184	-0,0051	-0,419	-0,124
98,250	-1,096	-17,671	0,471	-0,0262	-0,422	0,011
98,300	-1,979	-17,514	5,341	-0,0473	-0,418	0,128
98,350	-2,848	-17,137	10,053	-0,0680	-0,409	0,240
98,400	-3,693	-16,509	15,080	-0,0882	-0,394	0,360
98,450	-4,499	-15,629	19,949	-0,1074	-0,373	0,476
98,500	-5,256	-14,514	24,976	-0,1255	-0,346	0,596
98,550	-5,950	-13,132	29,688	-0,1421	-0,313	0,709
98,600	-6,569	-11,545	33,615	-0,1568	-0,276	0,802
98,650	-7,105	-9,770	37,699	-0,1696	-0,233	0,900
98,700	-7,546	-7,775	42,254	-0,1802	-0,186	1,009
98,750	-7,882	-5,545	46,339	-0,1882	-0,132	1,106
98,800	-8,101	-3,142	48,538	-0,1934	-0,075	1,159
98,850	-8,196	-0,691	47,438	-0,1957	-0,016	1,133
98,900	-8,170	1,602	43,668	-0,1950	0,038	1,042
98,950	-8,036	3,676	40,998	-0,1919	0,088	0,979
99,000	-7,802	5,702	40,527	-0,1863	0,136	0,967
99,050	-7,466	7,728	39,741	-0,1782	0,184	0,949
99,100	-7,029	9,676	37,856	-0,1678	0,231	0,904
99,150	-6,498	11,514	35,500	-0,1551	0,275	0,848
99,200	-5,878	13,226	32,516	-0,1403	0,316	0,776
99,250	-5,176	14,765	28,431	-0,1236	0,353	0,679
99,300	-4,401	16,069	23,719	-0,1051	0,384	0,566
99,350	-3,569	17,137	19,007	-0,0852	0,409	0,454
99,400	-2,688	17,970	14,451	-0,0642	0,429	0,345
99,450	-1,772	18,583	9,896	-0,0423	0,444	0,236
99,500	-0,829	18,960	4,241	-0,0198	0,453	0,101
99,550	0,124	19,007	-2,513	0,0030	0,454	-0,060
99,600	1,071	18,708	-9,582	0,0256	0,447	-0,229
99,650	1,995	18,048	-16,965	0,0476	0,431	-0,405
99,700	2,876	17,012	-24,033	0,0687	0,406	-0,574
99,750	3,696	15,645	-30,788	0,0882	0,373	-0,735
99,800	4,441	13,933	-37,542	0,1060	0,333	-0,896
99,850	5,089	11,891	-44,296	0,1215	0,284	-1,057
99,900	5,630	9,503	-50,737	0,1344	0,227	-1,211
99,950	6,040	6,817	-55,449	0,1442	0,163	-1,324
100,000	6,311	3,958	-58,591	0,1507	0,094	-1,399
100,050	6,436	0,958	-60,162	0,1536	0,023	-1,436
100,100	6,407	-2,058	-59,376	0,1530	-0,049	-1,418
100,150	6,230	-4,979	-57,177	0,1487	-0,119	-1,365
100,200	5,909	-7,775	-54,035	0,1411	-0,186	-1,290
100,250	5,452	-10,383	-49,323	0,1302	-0,248	-1,177
100,300	4,871	-12,708	-43,354	0,1163	-0,303	-1,035
100,350	4,181	-14,718	-37,542	0,0998	-0,351	-0,896
100,400	3,399	-16,462	-31,730	0,0811	-0,393	-0,758
100,450	2,535	-17,891	-24,976	0,0605	-0,427	-0,596
100,500	1,610	-18,960	-18,064	0,0384	-0,453	-0,431
100,550	0,639	-19,698	-11,153	0,0153	-0,470	-0,266
100,600	-0,360	-20,075	-4,241	-0,0086	-0,479	-0,101
100,650	-1,368	-20,122	2,042	-0,0327	-0,480	0,049
100,700	-2,372	-19,871	7,697	-0,0566	-0,474	0,184
100,750	-3,355	-19,352	13,038	-0,0801	-0,462	0,311
100,800	-4,307	-18,567	18,692	-0,1028	-0,443	0,446
100,850	-5,212	-17,483	24,504	-0,1244	-0,417	0,585
100,900	-6,055	-16,116	30,159	-0,1446	-0,385	0,720
100,950	-6,824	-14,467	35,657	-0,1629	-0,345	0,851
101,000	-7,502	-12,551	40,841	-0,1791	-0,300	0,975
101,050	-8,079	-10,383	45,867	-0,1929	-0,248	1,095
101,100	-8,540	-7,964	51,051	-0,2039	-0,190	1,219
101,150	-8,875	-5,278	55,292	-0,2119	-0,126	1,320
101,200	-9,068	-2,435	56,549	-0,2165	-0,058	1,350
101,250	-9,118	0,377	53,878	-0,2177	0,009	1,286
101,300	-9,031	2,953	49,166	-0,2156	0,070	1,174
101,350	-8,823	5,294	46,181	-0,2106	0,126	1,103
101,400	-8,501	7,571	45,082	-0,2030	0,181	1,076
101,450	-8,066	9,802	43,825	-0,1926	0,234	1,046
101,500	-7,521	11,954	41,626	-0,1796	0,285	0,994
101,550	-6,871	13,964	38,327	-0,1640	0,333	0,915
101,600	-6,125	15,787	34,243	-0,1462	0,377	0,818
101,650	-5,292	17,389	29,374	-0,1263	0,415	0,701
101,700	-4,386	18,724	23,876	-0,1047	0,447	0,570
101,750	-3,420	19,776	18,378	-0,0816	0,472	0,439
101,800	-2,408	20,562	13,038	-0,0575	0,491	0,311
101,850	-1,363	21,080	7,540	-0,0325	0,503	0,180
101,900	-0,300	21,316	0,785	-0,0072	0,509	0,019
101,950	0,768	21,159	-7,383	0,0183	0,505	-0,176
102,000	1,816	20,577	-15,708	0,0434	0,491	-0,375
102,050	2,826	19,588	-24,033	0,0675	0,468	-0,574
102,100	3,775	18,174	-31,730	0,0901	0,434	-0,757
102,150	4,643	16,415	-39,270	0,1108	0,392	-0,938
102,200	5,416	14,247	-47,752	0,1293	0,340	-1,140
102,250	6,068	11,640	-55,449	0,1449	0,278	-1,324
102,300	6,580	8,702	-61,575	0,1571	0,208	-1,470
102,350	6,938	5,482	-66,288	0,1656	0,131	-1,582
102,400	7,128	2,073	-68,487	0,1702	0,050	-1,635
102,450	7,146	-1,367	-67,858	0,1706	-0,033	-1,620
102,500	6,992	-4,712	-65,502	0,1669	-0,112	-1,564
102,550	6,674	-7,917	-62,361	0,1593	-0,189	-1,489
102,600	6,200	-10,948	-57,648	0,1480	-0,261	-1,376
102,650	5,579	-13,682	-50,737	0,1332	-0,327	-1,211
102,700	4,832	-16,022	-43,354	0,1153	-0,383	-1,035
102,750	3,977	-18,017	-36,443	0,0949	-0,430	-0,870
102,800	3,030	-19,666	-29,217	0,0723	-0,469	-0,698
102,850	2,011	-20,939	-21,520	0,0480	-0,500	-0,514
102,900	0,936	-21,818	-13,509	0,0223	-0,521	-0,323
102,950	-0,171	-22,290	-5,341	-0,0041	-0,532	-0,127
103,000	-1,293	-22,352	1,885	-0,0309	-0,534	0,045
103,050	-2,406	-22,101	7,697	-0,0575	-0,528	0,184
103,100	-3,503	-21,583	13,823	-0,0836	-0,515	0,330
103,150	-4,565	-20,719	20,577	-0,1090	-0,495	0,491
103,200	-5,575	-19,525	27,018	-0,1331	-0,466	0,645
103,250	-6,517	-18,017	33,458	-0,1556	-0,430	0,799
103,300	-7,376	-16,179	39,898	-0,1761	-0,386	0,953
103,350	-8,135	-14,027	45,867	-0,1942	-0,335	1,095
103,400	-8,779	-11,592	51,836	-0,2096	-0,277	1,237
103,450	-9,294	-8,844	57,805	-0,2219	-0,211	1,380
103,500	-9,664	-5,812	62,518	-0,2307	-0,139	1,493
103,550	-9,876	-2,592	64,089	-0,2358	-0,062	1,530
103,600	-9,923	0,597	60,947	-0,2369	0,014	1,455
103,650	-9,816	3,503	55,920	-0,2343	0,084	1,335
103,700	-9,572	6,189	52,779	-0,2285	0,148	1,260
103,750	-9,197	8,781	50,580	-0,2196	0,210	1,207
103,800	-8,694	11,247	47,909	-0,2076	0,268	1,144
103,850	-8,072	13,572	45,082	-0,1927	0,324	1,076
103,900	-7,337	15,755	41,626	-0,1752	0,376	0,994
103,950	-6,497	17,734	36,914	-0,1551	0,423	0,881
104,000	-5,564	19,446	31,259	-0,1328	0,464	0,746
104,050	-4,552	20,860	24,976	-0,1087	0,498	0,596
104,100	-3,478	21,944	18,692	-0,0830	0,524	0,446
104,150	-2,358	22,729	13,038	-0,0563	0,543	0,311
104,200	-1,205	23,248	6,754	-0,0288	0,555	0,161
104,250	-0,033	23,405	-1,414	-7,8750E-4	0,559	-0,034
104,300	1,136	23,106	-10,524	0,0271	0,552	-0,251
104,350	2,278	22,352	-19,635	0,0544	0,534	-0,469
104,400	3,371	21,143	-28,589	0,0805	0,505	-0,683
104,450	4,392	19,494	-37,228	0,1049	0,465	-0,889
104,500	5,320	17,420	-46,339	0,1270	0,416	-1,106
104,550	6,134	14,860	-55,763	0,1464	0,355	-1,331
104,600	6,806	11,844	-64,089	0,1625	0,283	-1,530
104,650	7,318	8,451	-70,843	0,1747	0,202	-1,691
104,700	7,651	4,760	-75,084	0,1827	0,114	-1,793
104,750	7,794	0,942	-76,341	0,1861	0,023	-1,822
104,800	7,746	-2,875	-75,241	0,1849	-0,069	-1,796
104,850	7,507	-6,582	-72,414	0,1792	-0,157	-1,729
104,900	7,087	-10,116	-67,858	0,1692	-0,242	-1,620
104,950	6,495	-13,367	-61,104	0,1551	-0,319	-1,459
105,000	5,751	-16,226	-52,779	0,1373	-0,387	-1,260
105,050	4,873	-18,645	-44,139	0,1163	-0,445	-1,054
105,100	3,886	-20,640	-35,971	0,0928	-0,493	-0,859
105,150	2,809	-22,242	-27,489	0,0671	-0,531	-0,656
105,200	1,662	-23,389	-18,692	0,0397	-0,558	-0,446
105,250	0,470	-24,112	-10,210	0,0112	-0,576	-0,244
105,300	-0,749	-24,410	-1,571	-0,0179	-0,583	-0,037
105,350	-1,971	-24,269	5,969	-0,0471	-0,579	0,142
105,400	-3,176	-23,813	12,252	-0,0758	-0,569	0,292
105,450	-4,353	-23,044	19,007	-0,1039	-0,550	0,454
105,500	-5,481	-21,913	26,389	-0,1308	-0,523	0,630
105,550	-6,544	-20,405	33,929	-0,1562	-0,487	0,810
105,600	-7,521	-18,520	41,155	-0,1795	-0,442	0,982
105,650	-8,396	-16,289	47,909	-0,2004	-0,389	1,144
105,700	-9,150	-13,729	54,664	-0,2184	-0,328	1,305
105,750	-9,769	-10,823	61,732	-0,2332	-0,258	1,474
105,800	-10,232	-7,556	67,858	-0,2443	-0,180	1,620
105,850	-10,524	-4,037	71,000	-0,2512	-0,096	1,695
105,900	-10,636	-0,456	69,115	-0,2539	-0,011	1,650
105,950	-10,570	2,875	63,774	-0,2523	0,069	1,523
106,000	-10,348	5,922	59,690	-0,2470	0,141	1,425
106,050	-9,978	8,844	56,549	-0,2382	0,211	1,350
106,100	-9,464	11,577	52,936	-0,2259	0,276	1,264
106,150	-8,820	14,137	49,480	-0,2106	0,338	1,181
106,200	-8,050	16,525	45,553	-0,1922	0,395	1,087
106,250	-7,168	18,692	40,998	-0,1711	0,446	0,979
106,300	-6,181	20,625	35,343	-0,1476	0,492	0,844
106,350	-5,105	22,227	28,274	-0,1219	0,531	0,675
106,400	-3,958	23,452	21,206	-0,0945	0,560	0,506
106,450	-2,760	24,347	14,923	-0,0659	0,581	0,356
106,500	-1,524	24,944	8,482	-0,0364	0,595	0,202
106,550	-0,265	25,196	0,471	-0,0063	0,601	0,011
106,600	0,996	24,991	-9,425	0,0238	0,597	-0,225
106,650	2,234	24,253	-19,792	0,0533	0,579	-0,473
106,700	3,421	23,012	-28,903	0,0817	0,549	-0,690
106,750	4,535	21,363	-38,170	0,1083	0,510	-0,911
106,800	5,557	19,195	-49,009	0,1327	0,458	-1,170
106,850	6,454	16,462	-59,690	0,1541	0,393	-1,425
106,900	7,204	13,226	-68,958	0,1720	0,316	-1,646
106,950	7,777	9,566	-76,184	0,1857	0,228	-1,819
107,000	8,160	5,608	-81,210	0,1948	0,134	-1,939
107,050	8,338	1,445	-83,724	0,1991	0,034	-1,999
107,100	8,305	-2,765	-82,938	0,1983	-0,066	-1,980
107,150	8,061	-6,849	-79,325	0,1925	-0,164	-1,894
107,200	7,620	-10,697	-73,985	0,1819	-0,255	-1,766
107,250	6,992	-14,247	-66,916	0,1669	-0,340	-1,597
107,300	6,195	-17,389	-57,962	0,1479	-0,415	-1,384
107,350	5,253	-20,043	-47,909	0,1254	-0,478	-1,144
107,400	4,191	-22,180	-38,170	0,1001	-0,530	-0,911
107,450	3,035	-23,860	-29,217	0,0725	-0,570	-0,697
107,500	1,805	-25,101	-20,263	0,0431	-0,599	-0,484
107,550	0,525	-25,887	-10,681	0,0125	-0,618	-0,255
107,600	-0,784	-26,169	-1,100	-0,0187	-0,625	-0,026
107,650	-2,092	-25,997	6,754	-0,0499	-0,621	0,161
107,700	-3,383	-25,494	13,509	-0,0808	-0,609	0,323
107,750	-4,642	-24,646	20,892	-0,1108	-0,588	0,499
107,800	-5,848	-23,405	28,903	-0,1396	-0,559	0,690
107,850	-6,982	-21,756	37,071	-0,1667	-0,519	0,885
107,900	-8,024	-19,698	44,925	-0,1915	-0,470	1,072
107,950	-8,952	-17,263	52,308	-0,2137	-0,412	1,249
108,000	-9,750	-14,467	60,162	-0,2328	-0,345	1,436
108,050	-10,399	-11,247	68,173	-0,2482	-0,268	1,627
108,100	-10,875	-7,650	74,456	-0,2596	-0,183	1,777
108,150	-11,164	-3,801	77,440	-0,2665	-0,091	1,849
108,200	-11,255	0,094	74,927	-0,2687	0,002	1,789
108,250	-11,154	3,691	68,801	-0,2663	0,088	1,642
108,300	-10,886	6,974	64,089	-0,2599	0,166	1,530
108,350	-10,457	10,100	60,633	-0,2496	0,241	1,448
108,400	-9,876	13,038	56,706	-0,2358	0,311	1,354
108,450	-9,153	15,771	52,150	-0,2185	0,377	1,245
108,500	-8,299	18,253	47,281	-0,1981	0,436	1,129
108,550	-7,328	20,499	42,412	-0,1749	0,489	1,013
108,600	-6,249	22,494	35,971	-0,1492	0,537	0,859
108,650	-5,078	24,096	27,960	-0,1212	0,575	0,668
108,700	-3,839	25,290	20,263	-0,0916	0,604	0,484
108,750	-2,549	26,122	13,666	-0,0609	0,624	0,326
108,800	-1,227	26,656	6,754	-0,0293	0,636	0,161
108,850	0,116	26,798	-2,670	0,0028	0,640	-0,064
108,900	1,453	26,389	-13,509	0,0347	0,630	-0,322
108,950	2,755	25,447	-23,876	0,0658	0,608	-0,570
109,000	3,998	24,002	-33,772	0,0954	0,573	-0,806
109,050	5,155	22,070	-44,454	0,1231	0,527	-1,061
109,100	6,205	19,556	-56,392	0,1481	0,467	-1,346
109,150	7,111	16,431	-67,858	0,1698	0,392	-1,620
109,200	7,848	12,771	-77,283	0,1874	0,305	-1,845
109,250	8,388	8,702	-84,352	0,2003	0,208	-2,014
109,300	8,718	4,335	-88,907	0,2081	0,103	-2,122
109,350	8,822	-0,188	-90,007	0,2106	-0,005	-2,149
109,400	8,699	-4,665	-87,808	0,2077	-0,111	-2,096
109,450	8,355	-8,969	-83,252	0,1995	-0,214	-1,987
109,500	7,802	-12,990	-76,655	0,1863	-0,310	-1,830
109,550	7,056	-16,635	-67,858	0,1685	-0,397	-1,620
109,600	6,139	-19,776	-57,020	0,1466	-0,472	-1,361
109,650	5,078	-22,337	-46,024	0,1212	-0,533	-1,099
109,700	3,905	-24,379	-35,971	0,0932	-0,582	-0,859
109,750	2,641	-25,934	-26,389	0,0630	-0,619	-0,630
109,800	1,312	-27,018	-16,493	0,0313	-0,645	-0,394
109,850	-0,061	-27,583	-5,812	-0,0015	-0,658	-0,139
109,900	-1,447	-27,599	3,299	-0,0345	-0,659	0,079
109,950	-2,821	-27,253	10,367	-0,0673	-0,651	0,248
110,000	-4,172	-26,562	17,907	-0,0996	-0,634	0,428
110,050	-5,477	-25,463	26,546	-0,1308	-0,608	0,634
110,100	-6,718	-23,908	35,657	-0,1604	-0,571	0,851
110,150	-7,868	-21,897	43,825	-0,1878	-0,523	1,046
110,200	-8,908	-19,525	51,365	-0,2127	-0,466	1,226
110,250	-9,821	-16,760	59,690	-0,2344	-0,400	1,425
110,300	-10,584	-13,556	68,644	-0,2527	-0,324	1,639
110,350	-11,176	-9,896	76,969	-0,2668	-0,236	1,837
110,400	-11,574	-5,859	82,310	-0,2763	-0,140	1,965
110,450	-11,762	-1,665	81,996	-0,2808	-0,040	1,958
110,500	-11,740	2,340	76,498	-0,2803	0,056	1,826
110,550	-11,528	5,985	70,529	-0,2752	0,143	1,684
110,600	-11,142	9,393	66,288	-0,2660	0,224	1,583
110,650	-10,589	12,614	62,047	-0,2528	0,301	1,481
110,700	-9,880	15,598	57,020	-0,2359	0,372	1,361
110,750	-9,029	18,315	51,836	-0,2155	0,437	1,237
110,800	-8,049	20,782	46,653	-0,1921	0,496	1,114
110,850	-6,951	22,981	40,369	-0,1659	0,549	0,964
110,900	-5,751	24,819	32,358	-0,1373	0,593	0,773
110,950	-4,469	26,217	23,876	-0,1067	0,626	0,570
111,000	-3,129	27,206	16,650	-0,0747	0,649	0,397
111,050	-1,748	27,882	9,739	-0,0417	0,666	0,233
111,100	-0,341	28,180	0,628	-0,0081	0,673	0,015
111,150	1,070	27,944	-10,524	0,0255	0,667	-0,251
111,200	2,454	27,128	-21,677	0,0586	0,648	-0,518
111,250	3,782	25,777	-32,201	0,0903	0,615	-0,769
111,300	5,031	23,908	-43,197	0,1201	0,571	-1,031
111,350	6,173	21,457	-55,763	0,1474	0,512	-1,331
111,400	7,177	18,331	-68,487	0,1713	0,438	-1,635
111,450	8,006	14,608	-79,482	0,1911	0,349	-1,898
111,500	8,638	10,383	-88,122	0,2062	0,248	-2,104
111,550	9,045	5,796	-93,305	0,2159	0,138	-2,227
111,600	9,217	1,052	-95,190	0,2201	0,025	-2,273
111,650	9,150	-3,723	-94,248	0,2184	-0,089	-2,250
111,700	8,845	-8,372	-90,007	0,2112	-0,200	-2,149
111,750	8,313	-12,723	-83,252	0,1985	-0,304	-1,987
111,800	7,573	-16,698	-74,456	0,1808	-0,399	-1,778
111,850	6,643	-20,169	-63,146	0,1586	-0,482	-1,508
111,900	5,556	-23,012	-50,737	0,1326	-0,549	-1,211
111,950	4,342	-25,243	-39,427	0,1037	-0,603	-0,941
112,000	3,032	-26,955	-29,531	0,0724	-0,643	-0,705
112,050	1,646	-28,196	-19,164	0,0393	-0,673	-0,458
112,100	0,212	-28,871	-7,854	0,0051	-0,689	-0,188
112,150	-1,241	-28,981	2,042	-0,0296	-0,692	0,049
112,200	-2,686	-28,667	9,739	-0,0641	-0,684	0,233
112,250	-4,108	-28,007	17,436	-0,0981	-0,669	0,416
112,300	-5,487	-26,923	26,704	-0,1310	-0,643	0,637
112,350	-6,800	-25,337	36,443	-0,1623	-0,605	0,870
112,400	-8,020	-23,279	44,925	-0,1915	-0,556	1,073
112,450	-9,128	-20,844	53,093	-0,2179	-0,498	1,268
112,500	-10,105	-17,970	62,675	-0,2412	-0,429	1,496
112,550	-10,925	-14,577	72,414	-0,2608	-0,348	1,729
112,600	-11,563	-10,729	80,739	-0,2760	-0,256	1,927
112,650	-11,998	-6,503	86,865	-0,2864	-0,155	2,074
112,700	-12,213	-2,042	87,651	-0,2916	-0,049	2,093
112,750	-12,202	2,262	81,839	-0,2913	0,054	1,954
112,800	-11,987	6,142	74,770	-0,2862	0,147	1,785
112,850	-11,588	9,739	70,372	-0,2766	0,232	1,680
112,900	-11,013	13,179	66,131	-0,2629	0,315	1,579
112,950	-10,270	16,352	60,319	-0,2452	0,390	1,440
113,000	-9,378	19,211	54,350	-0,2239	0,459	1,297
113,050	-8,349	21,787	48,538	-0,1993	0,520	1,159
113,100	-7,199	24,065	41,783	-0,1719	0,575	0,998
113,150	-5,942	25,965	33,772	-0,1419	0,620	0,806
113,200	-4,602	27,442	24,976	-0,1099	0,655	0,596
113,250	-3,198	28,463	16,808	-0,0763	0,679	0,401
113,300	-1,756	29,123	9,582	-0,0419	0,695	0,229
113,350	-0,286	29,421	0,157	-0,0068	0,702	0,004
113,400	1,186	29,138	-11,624	0,0283	0,696	-0,278
