Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
3,860;0,127;0,000;-3,927;0,0030;0,000;-0,094;;
3,870;0,127;0,000;0,000;0,0030;0,000;0,000;;
3,880;0,127;0,000;3,927;0,0030;0,000;0,094;;
3,890;0,127;0,079;3,927;0,0030;0,002;0,094;;
3,900;0,129;0,079;-3,927;0,0031;0,002;-0,094;0,1;0,06
3,910;0,129;0,000;-3,927;0,0031;0,000;-0,094;;
3,920;0,129;0,000;0,000;0,0031;0,000;0,000;;
3,930;0,129;0,000;3,927;0,0031;0,000;0,094;;
3,940;0,129;0,079;3,927;0,0031;0,002;0,094;;
3,950;0,130;0,079;-3,927;0,0031;0,002;-0,094;0,1;0,06
3,960;0,130;0,000;-3,927;0,0031;0,000;-0,094;;
3,970;0,130;0,000;0,000;0,0031;0,000;0,000;;
3,980;0,130;0,000;0,000;0,0031;0,000;0,000;;
3,990;0,130;0,000;3,927;0,0031;0,000;0,094;;
4,000;0,130;0,079;3,927;0,0031;0,002;0,094;0,1;0,06
4,010;0,132;0,079;-3,927;0,0032;0,002;-0,094;;
4,020;0,132;0,000;8,743E-14;0,0032;0,000;2,082E-15;;
4,030;0,132;0,079;3,927;0,0032;0,002;0,094;;
4,040;0,134;0,079;-3,927;0,0032;0,002;-0,094;;
4,050;0,134;0,000;-3,927;0,0032;0,000;-0,094;0,1;0,06
4,060;0,134;0,000;3,927;0,0032;0,000;0,094;;
4,070;0,134;0,079;3,927;0,0032;0,002;0,094;;
4,080;0,135;0,079;-3,927;0,0032;0,002;-0,094;;
4,090;0,135;0,000;-3,927;0,0032;0,000;-0,094;;
4,100;0,135;0,000;0,000;0,0032;0,000;0,000;0,1;0,06
4,110;0,135;0,000;0,000;0,0032;0,000;0,000;;
4,120;0,135;0,000;0,000;0,0032;0,000;0,000;;
4,130;0,135;0,000;3,927;0,0032;0,000;0,094;;
4,140;0,135;0,079;3,927;0,0032;0,002;0,094;;
4,150;0,137;0,079;-3,927;0,0033;0,002;-0,094;0,1;0,06
4,160;0,137;0,000;-3,927;0,0033;0,000;-0,094;;
4,170;0,137;0,000;3,927;0,0033;0,000;0,094;;
4,180;0,137;0,079;3,927;0,0033;0,002;0,094;;
4,190;0,138;0,079;-3,927;0,0033;0,002;-0,094;;
4,200;0,138;0,000;-3,927;0,0033;0,000;-0,094;0,1;0,07
4,210;0,138;0,000;0,000;0,0033;0,000;0,000;;
4,220;0,138;0,000;0,000;0,0033;0,000;0,000;;
4,230;0,138;0,000;3,927;0,0033;0,000;0,094;;
4,240;0,138;0,079;3,927;0,0033;0,002;0,094;;
4,250;0,140;0,079;-3,927;0,0033;0,002;-0,094;0,1;0,07
4,260;0,140;0,000;-3,927;0,0033;0,000;-0,094;;
4,270;0,140;0,000;3,927;0,0033;0,000;0,094;;
4,280;0,140;0,079;3,927;0,0033;0,002;0,094;;
4,290;0,141;0,079;-3,927;0,0034;0,002;-0,094;;
4,300;0,141;0,000;1,749E-13;0,0034;0,000;4,163E-15;0,1;0,07
4,310;0,141;0,079;3,927;0,0034;0,002;0,094;;
4,320;0,143;0,079;-3,927;0,0034;0,002;-0,094;;
4,330;0,143;0,000;-3,927;0,0034;0,000;-0,094;;
4,340;0,143;0,000;0,000;0,0034;0,000;0,000;;
4,350;0,143;0,000;3,927;0,0034;0,000;0,094;0,1;0,07
4,360;0,143;0,079;3,927;0,0034;0,002;0,094;;
4,370;0,145;0,079;-3,927;0,0035;0,002;-0,094;;
4,380;0,145;0,000;-3,927;0,0035;0,000;-0,094;;
4,390;0,145;0,000;0,000;0,0035;0,000;0,000;;
4,400;0,145;0,000;3,927;0,0035;0,000;0,094;0,1;0,07
4,410;0,145;0,079;3,927;0,0035;0,002;0,094;;
4,420;0,146;0,079;-3,927;0,0035;0,002;-0,094;;
4,430;0,146;0,000;-3,927;0,0035;0,000;-0,094;;
4,440;0,146;0,000;0,000;0,0035;0,000;0,000;;
4,450;0,146;0,000;0,000;0,0035;0,000;0,000;0,1;0,07
4,460;0,146;0,000;0,000;0,0035;0,000;0,000;;
4,470;0,146;0,000;0,000;0,0035;0,000;0,000;;
4,480;0,146;0,000;3,927;0,0035;0,000;0,094;;
4,490;0,146;0,079;3,927;0,0035;0,002;0,094;;
4,500;0,148;0,079;-3,927;0,0035;0,002;-0,094;0,1;0,07
4,510;0,148;0,000;-3,927;0,0035;0,000;-0,094;;
4,520;0,148;0,000;0,000;0,0035;0,000;0,000;;
4,530;0,148;0,000;0,000;0,0035;0,000;0,000;;
4,540;0,148;0,000;0,000;0,0035;0,000;0,000;;
4,550;0,148;0,000;3,927;0,0035;0,000;0,094;0,1;0,07
4,560;0,148;0,079;3,927;0,0035;0,002;0,094;;
4,570;0,149;0,079;-3,927;0,0036;0,002;-0,094;;
4,580;0,149;0,000;-3,927;0,0036;0,000;-0,094;;
4,590;0,149;0,000;3,927;0,0036;0,000;0,094;;
4,600;0,149;0,079;3,927;0,0036;0,002;0,094;0,1;0,07
4,610;0,151;0,079;-3,927;0,0036;0,002;-0,094;;
4,620;0,151;0,000;-3,927;0,0036;0,000;-0,094;;
4,630;0,151;0,000;3,927;0,0036;0,000;0,094;;
4,640;0,151;0,079;3,927;0,0036;0,002;0,094;;
4,650;0,152;0,079;-3,927;0,0036;0,002;-0,094;0,1;0,07
4,660;0,152;0,000;-1,749E-13;0,0036;0,000;-4,163E-15;;
4,670;0,152;0,079;3,927;0,0036;0,002;0,094;;
4,680;0,154;0,079;-3,927;0,0037;0,002;-0,094;;
4,690;0,154;0,000;-3,927;0,0037;0,000;-0,094;;
4,700;0,154;0,000;3,927;0,0037;0,000;0,094;0,1;0,07
4,710;0,154;0,079;3,927;0,0037;0,002;0,094;;
4,720;0,156;0,079;-3,927;0,0037;0,002;-0,094;;
4,730;0,156;0,000;-3,927;0,0037;0,000;-0,094;;
4,740;0,156;0,000;0,000;0,0037;0,000;0,000;;
4,750;0,156;0,000;3,927;0,0037;0,000;0,094;0,1;0,07
4,760;0,156;0,079;3,927;0,0037;0,002;0,094;;
4,770;0,157;0,079;-3,927;0,0038;0,002;-0,094;;
4,780;0,157;0,000;-3,927;0,0038;0,000;-0,094;;
4,790;0,157;0,000;0,000;0,0038;0,000;0,000;;
4,800;0,157;0,000;0,000;0,0038;0,000;0,000;0,1;0,07
4,810;0,157;0,000;0,000;0,0038;0,000;0,000;;
4,820;0,157;0,000;3,927;0,0038;0,000;0,094;;
4,830;0,157;0,079;3,927;0,0038;0,002;0,094;;
4,840;0,159;0,079;-3,927;0,0038;0,002;-0,094;;
4,850;0,159;0,000;-3,927;0,0038;0,000;-0,094;0,1;0,07
4,860;0,159;0,000;3,927;0,0038;0,000;0,094;;
4,870;0,159;0,079;3,927;0,0038;0,002;0,094;;
4,880;0,160;0,079;-3,927;0,0038;0,002;-0,094;;
4,890;0,160;0,000;-3,927;0,0038;0,000;-0,094;;
4,900;0,160;0,000;0,000;0,0038;0,000;0,000;0,1;0,07
4,910;0,160;0,000;0,000;0,0038;0,000;0,000;;
4,920;0,160;0,000;3,927;0,0038;0,000;0,094;;
4,930;0,160;0,079;3,927;0,0038;0,002;0,094;;
4,940;0,162;0,079;-3,927;0,0039;0,002;-0,094;;
4,950;0,162;0,000;-3,927;0,0039;0,000;-0,094;0,1;0,07
4,960;0,162;0,000;0,000;0,0039;0,000;0,000;;
4,970;0,162;0,000;0,000;0,0039;0,000;0,000;;
4,980;0,162;0,000;3,927;0,0039;0,000;0,094;;
4,990;0,162;0,079;3,927;0,0039;0,002;0,094;;
5,000;0,163;0,079;-3,927;0,0039;0,002;-0,094;0,1;0,07
5,010;0,163;0,000;-3,927;0,0039;0,000;-0,094;;
5,020;0,163;0,000;3,927;0,0039;0,000;0,094;;
5,030;0,163;0,079;3,927;0,0039;0,002;0,094;;
5,040;0,165;0,079;-3,927;0,0039;0,002;-0,094;;
5,050;0,165;0,000;-3,927;0,0039;0,000;-0,094;0,1;0,07
5,060;0,165;0,000;0,000;0,0039;0,000;0,000;;
5,070;0,165;0,000;0,000;0,0039;0,000;0,000;;
5,080;0,165;0,000;0,000;0,0039;0,000;0,000;;
5,090;0,165;0,000;3,927;0,0039;0,000;0,094;;
5,100;0,165;0,079;3,927;0,0039;0,002;0,094;0,1;0,07
5,110;0,167;0,079;-3,927;0,0040;0,002;-0,094;;
5,120;0,167;0,000;-3,927;0,0040;0,000;-0,094;;
5,130;0,167;0,000;0,000;0,0040;0,000;0,000;;
5,140;0,167;0,000;3,927;0,0040;0,000;0,094;;
5,150;0,167;0,079;3,927;0,0040;0,002;0,094;0,1;0,07
5,160;0,168;0,079;-3,927;0,0040;0,002;-0,094;;
5,170;0,168;0,000;-3,927;0,0040;0,000;-0,094;;
5,180;0,168;0,000;0,000;0,0040;0,000;0,000;;
5,190;0,168;0,000;3,927;0,0040;0,000;0,094;;
5,200;0,168;0,079;3,927;0,0040;0,002;0,094;0,1;0,07
5,210;0,170;0,079;-3,927;0,0041;0,002;-0,094;;
5,220;0,170;0,000;-3,927;0,0041;0,000;-0,094;;
5,230;0,170;0,000;0,000;0,0041;0,000;0,000;;
5,240;0,170;0,000;0,000;0,0041;0,000;0,000;;
5,250;0,170;0,000;3,927;0,0041;0,000;0,094;0,1;0,07
5,260;0,170;0,079;3,927;0,0041;0,002;0,094;;
5,270;0,171;0,079;-3,927;0,0041;0,002;-0,094;;
5,280;0,171;0,000;-3,927;0,0041;0,000;-0,094;;
5,290;0,171;0,000;0,000;0,0041;0,000;0,000;;
5,300;0,171;0,000;3,927;0,0041;0,000;0,094;0,1;0,07
5,310;0,171;0,079;3,927;0,0041;0,002;0,094;;
5,320;0,173;0,079;-3,927;0,0041;0,002;-0,094;;
5,330;0,173;0,000;-3,927;0,0041;0,000;-0,094;;
5,340;0,173;0,000;3,927;0,0041;0,000;0,094;;
5,350;0,173;0,079;3,927;0,0041;0,002;0,094;0,1;0,07
5,360;0,174;0,079;-3,927;0,0042;0,002;-0,094;;
5,370;0,174;0,000;-3,927;0,0042;0,000;-0,094;;
5,380;0,174;0,000;0,000;0,0042;0,000;0,000;;
5,390;0,174;0,000;3,927;0,0042;0,000;0,094;;
5,400;0,174;0,079;3,927;0,0042;0,002;0,094;0,1;0,07
5,410;0,176;0,079;-3,927;0,0042;0,002;-0,094;;
5,420;0,176;0,000;-3,927;0,0042;0,000;-0,094;;
5,430;0,176;0,000;0,000;0,0042;0,000;0,000;;
5,440;0,176;0,000;3,927;0,0042;0,000;0,094;;
5,450;0,176;0,079;3,927;0,0042;0,002;0,094;0,1;0,07
5,460;0,178;0,079;-3,927;0,0042;0,002;-0,094;;
5,470;0,178;0,000;-3,927;0,0042;0,000;-0,094;;
5,480;0,178;0,000;0,000;0,0042;0,000;0,000;;
5,490;0,178;0,000;0,000;0,0042;0,000;0,000;;
5,500;0,178;0,000;3,927;0,0042;0,000;0,094;0,1;0,08
5,510;0,178;0,079;3,927;0,0042;0,002;0,094;;
5,520;0,179;0,079;-3,927;0,0043;0,002;-0,094;;
5,530;0,179;0,000;-3,927;0,0043;0,000;-0,094;;
5,540;0,179;0,000;0,000;0,0043;0,000;0,000;;
5,550;0,179;0,000;3,927;0,0043;0,000;0,094;0,1;0,08
5,560;0,179;0,079;3,927;0,0043;0,002;0,094;;
5,570;0,181;0,079;-3,927;0,0043;0,002;-0,094;;
5,580;0,181;0,000;-3,927;0,0043;0,000;-0,094;;
5,590;0,181;0,000;0,000;0,0043;0,000;0,000;;
5,600;0,181;0,000;0,000;0,0043;0,000;0,000;0,1;0,08
5,610;0,181;0,000;3,927;0,0043;0,000;0,094;;
5,620;0,181;0,079;3,927;0,0043;0,002;0,094;;
5,630;0,182;0,079;-3,927;0,0044;0,002;-0,094;;
5,640;0,182;0,000;-3,927;0,0044;0,000;-0,094;;
5,650;0,182;0,000;0,000;0,0044;0,000;0,000;0,1;0,08
5,660;0,182;0,000;0,000;0,0044;0,000;0,000;;
5,670;0,182;0,000;0,000;0,0044;0,000;0,000;;
5,680;0,182;0,000;3,927;0,0044;0,000;0,094;;
5,690;0,182;0,079;3,927;0,0044;0,002;0,094;;
5,700;0,184;0,079;-3,927;0,0044;0,002;-0,094;0,1;0,08
5,710;0,184;0,000;-3,927;0,0044;0,000;-0,094;;
5,720;0,184;0,000;3,927;0,0044;0,000;0,094;;
5,730;0,184;0,079;3,927;0,0044;0,002;0,094;;
5,740;0,185;0,079;-3,927;0,0044;0,002;-0,094;;
5,750;0,185;0,000;-3,927;0,0044;0,000;-0,094;0,1;0,08
5,760;0,185;0,000;0,000;0,0044;0,000;0,000;;
5,770;0,185;0,000;0,000;0,0044;0,000;0,000;;
5,780;0,185;0,000;3,927;0,0044;0,000;0,094;;
5,790;0,185;0,079;3,927;0,0044;0,002;0,094;;
5,800;0,187;0,079;-3,927;0,0045;0,002;-0,094;0,1;0,08
5,810;0,187;0,000;-3,927;0,0045;0,000;-0,094;;
5,820;0,187;0,000;0,000;0,0045;0,000;0,000;;
5,830;0,187;0,000;3,927;0,0045;0,000;0,094;;
5,840;0,187;0,079;3,927;0,0045;0,002;0,094;;
5,850;0,188;0,079;-3,927;0,0045;0,002;-0,094;0,1;0,07
5,860;0,188;0,000;-3,927;0,0045;0,000;-0,094;;
5,870;0,188;0,000;0,000;0,0045;0,000;0,000;;
5,880;0,188;0,000;0,000;0,0045;0,000;0,000;;
5,890;0,188;0,000;0,000;0,0045;0,000;0,000;;
5,900;0,188;0,000;0,000;0,0045;0,000;0,000;0,1;0,07
5,910;0,188;0,000;3,927;0,0045;0,000;0,094;;
5,920;0,188;0,079;3,927;0,0045;0,002;0,094;;
5,930;0,190;0,079;-3,927;0,0045;0,002;-0,094;;
5,940;0,190;0,000;-3,927;0,0045;0,000;-0,094;;
5,950;0,190;0,000;0,000;0,0045;0,000;0,000;0,1;0,07
5,960;0,190;0,000;0,000;0,0045;0,000;0,000;;
5,970;0,190;0,000;0,000;0,0045;0,000;0,000;;
5,980;0,190;0,000;0,000;0,0045;0,000;0,000;;
5,990;0,190;0,000;0,000;0,0045;0,000;0,000;;
6,000;0,190;0,000;3,927;0,0045;0,000;0,094;0,1;0,07
6,010;0,190;0,079;3,927;0,0045;0,002;0,094;;
6,020;0,192;0,079;-3,927;0,0046;0,002;-0,094;;
6,030;0,192;0,000;-3,927;0,0046;0,000;-0,094;;
6,040;0,192;0,000;0,000;0,0046;0,000;0,000;;
6,050;0,192;0,000;3,927;0,0046;0,000;0,094;0,1;0,07
6,060;0,192;0,079;3,927;0,0046;0,002;0,094;;
6,070;0,193;0,079;-3,927;0,0046;0,002;-0,094;;
6,080;0,193;0,000;-3,927;0,0046;0,000;-0,094;;
6,090;0,193;0,000;0,000;0,0046;0,000;0,000;;
6,100;0,193;0,000;0,000;0,0046;0,000;0,000;0,1;0,07
6,110;0,193;0,000;3,927;0,0046;0,000;0,094;;
6,120;0,193;0,079;3,927;0,0046;0,002;0,094;;
6,130;0,195;0,079;-3,927;0,0047;0,002;-0,094;;
6,140;0,195;0,000;-3,927;0,0047;0,000;-0,094;;
6,150;0,195;0,000;0,000;0,0047;0,000;0,000;0,1;0,07
6,160;0,195;0,000;3,927;0,0047;0,000;0,094;;
6,170;0,195;0,079;3,927;0,0047;0,002;0,094;;
6,180;0,196;0,079;-3,927;0,0047;0,002;-0,094;;
6,190;0,196;0,000;-3,927;0,0047;0,000;-0,094;;
6,200;0,196;0,000;0,000;0,0047;0,000;0,000;0,1;0,07
6,210;0,196;0,000;0,000;0,0047;0,000;0,000;;
6,220;0,196;0,000;3,927;0,0047;0,000;0,094;;
6,230;0,196;0,079;3,927;0,0047;0,002;0,094;;
6,240;0,198;0,079;-3,927;0,0047;0,002;-0,094;;
6,250;0,198;0,000;-3,927;0,0047;0,000;-0,094;0,1;0,07
6,260;0,198;0,000;0,000;0,0047;0,000;0,000;;
6,270;0,198;0,000;0,000;0,0047;0,000;0,000;;
6,280;0,198;0,000;0,000;0,0047;0,000;0,000;;
6,290;0,198;0,000;3,927;0,0047;0,000;0,094;;
6,300;0,198;0,079;3,927;0,0047;0,002;0,094;0,1;0,07
6,310;0,199;0,079;-3,927;0,0048;0,002;-0,094;;
6,320;0,199;0,000;-3,927;0,0048;0,000;-0,094;;
6,330;0,199;0,000;0,000;0,0048;0,000;0,000;;
6,340;0,199;0,000;0,000;0,0048;0,000;0,000;;
6,350;0,199;0,000;0,000;0,0048;0,000;0,000;0,1;0,08
6,360;0,199;0,000;0,000;0,0048;0,000;0,000;;
6,370;0,199;0,000;3,927;0,0048;0,000;0,094;;
6,380;0,199;0,079;3,927;0,0048;0,002;0,094;;
6,390;0,201;0,079;-3,927;0,0048;0,002;-0,094;;
6,400;0,201;0,000;-3,927;0,0048;0,000;-0,094;0,1;0,08
6,410;0,201;0,000;0,000;0,0048;0,000;0,000;;
6,420;0,201;0,000;0,000;0,0048;0,000;0,000;;
6,430;0,201;0,000;3,927;0,0048;0,000;0,094;;
6,440;0,201;0,079;3,927;0,0048;0,002;0,094;;
6,450;0,203;0,079;-3,927;0,0048;0,002;-0,094;0,1;0,08
6,460;0,203;0,000;-3,927;0,0048;0,000;-0,094;;
6,470;0,203;0,000;0,000;0,0048;0,000;0,000;;
6,480;0,203;0,000;0,000;0,0048;0,000;0,000;;
6,490;0,203;0,000;0,000;0,0048;0,000;0,000;;
6,500;0,203;0,000;0,000;0,0048;0,000;0,000;0,1;0,08
6,510;0,203;0,000;0,000;0,0048;0,000;0,000;;
6,520;0,203;0,000;3,927;0,0048;0,000;0,094;;
6,530;0,203;0,079;3,927;0,0048;0,002;0,094;;
6,540;0,204;0,079;-3,927;0,0049;0,002;-0,094;;
6,550;0,204;0,000;-3,927;0,0049;0,000;-0,094;0,1;0,09
6,560;0,204;0,000;3,927;0,0049;0,000;0,094;;
6,570;0,204;0,079;3,927;0,0049;0,002;0,094;;
6,580;0,206;0,079;-3,927;0,0049;0,002;-0,094;;
6,590;0,206;0,000;-3,927;0,0049;0,000;-0,094;;
6,600;0,206;0,000;0,000;0,0049;0,000;0,000;0,1;0,09
6,610;0,206;0,000;0,000;0,0049;0,000;0,000;;
6,620;0,206;0,000;0,000;0,0049;0,000;0,000;;
6,630;0,206;0,000;0,000;0,0049;0,000;0,000;;
6,640;0,206;0,000;3,927;0,0049;0,000;0,094;;
6,650;0,206;0,079;3,927;0,0049;0,002;0,094;0,1;0,09
6,660;0,207;0,079;-3,927;0,0050;0,002;-0,094;;
6,670;0,207;0,000;-3,927;0,0050;0,000;-0,094;;
6,680;0,207;0,000;3,927;0,0050;0,000;0,094;;
6,690;0,207;0,079;3,927;0,0050;0,002;0,094;;
6,700;0,209;0,079;-3,927;0,0050;0,002;-0,094;0,1;0,09
6,710;0,209;0,000;-3,927;0,0050;0,000;-0,094;;
6,720;0,209;0,000;0,000;0,0050;0,000;0,000;;
6,730;0,209;0,000;0,000;0,0050;0,000;0,000;;
6,740;0,209;0,000;0,000;0,0050;0,000;0,000;;
6,750;0,209;0,000;0,000;0,0050;0,000;0,000;0,1;0,10
6,760;0,209;0,000;3,927;0,0050;0,000;0,094;;
6,770;0,209;0,079;3,927;0,0050;0,002;0,094;;
6,780;0,210;0,079;-3,927;0,0050;0,002;-0,094;;
6,790;0,210;0,000;-3,927;0,0050;0,000;-0,094;;
6,800;0,210;0,000;3,927;0,0050;0,000;0,094;0,1;0,10
6,810;0,210;0,079;3,927;0,0050;0,002;0,094;;
6,820;0,212;0,079;-3,927;0,0051;0,002;-0,094;;
6,830;0,212;0,000;-3,927;0,0051;0,000;-0,094;;
6,840;0,212;0,000;0,000;0,0051;0,000;0,000;;
6,850;0,212;0,000;0,000;0,0051;0,000;0,000;0,1;0,10
6,860;0,212;0,000;3,927;0,0051;0,000;0,094;;
6,870;0,212;0,079;3,927;0,0051;0,002;0,094;;
6,880;0,214;0,079;-3,927;0,0051;0,002;-0,094;;
6,890;0,214;0,000;-3,927;0,0051;0,000;-0,094;;
6,900;0,214;0,000;0,000;0,0051;0,000;0,000;0,1;0,11
6,910;0,214;0,000;3,927;0,0051;0,000;0,094;;
6,920;0,214;0,079;3,927;0,0051;0,002;0,094;;
6,930;0,215;0,079;-3,927;0,0051;0,002;-0,094;;
6,940;0,215;0,000;-3,927;0,0051;0,000;-0,094;;
6,950;0,215;0,000;0,000;0,0051;0,000;0,000;0,1;0,12
6,960;0,215;0,000;3,927;0,0051;0,000;0,094;;
6,970;0,215;0,079;3,927;0,0051;0,002;0,094;;
6,980;0,217;0,079;-3,927;0,0052;0,002;-0,094;;
6,990;0,217;0,000;-3,927;0,0052;0,000;-0,094;;
7,000;0,217;0,000;0,000;0,0052;0,000;0,000;0,1;0,12
7,010;0,217;0,000;0,000;0,0052;0,000;0,000;;
7,020;0,217;0,000;3,927;0,0052;0,000;0,094;;
7,030;0,217;0,079;3,927;0,0052;0,002;0,094;;
7,040;0,218;0,079;-3,927;0,0052;0,002;-0,094;;
7,050;0,218;0,000;-3,927;0,0052;0,000;-0,094;0,1;0,12
7,060;0,218;0,000;0,000;0,0052;0,000;0,000;;
7,070;0,218;0,000;0,000;0,0052;0,000;0,000;;
7,080;0,218;0,000;0,000;0,0052;0,000;0,000;;
7,090;0,218;0,000;0,000;0,0052;0,000;0,000;;
7,100;0,218;0,000;3,927;0,0052;0,000;0,094;0,1;0,13
7,110;0,218;0,079;3,927;0,0052;0,002;0,094;;
7,120;0,220;0,079;-3,927;0,0053;0,002;-0,094;;
7,130;0,220;0,000;-3,927;0,0053;0,000;-0,094;;
7,140;0,220;0,000;0,000;0,0053;0,000;0,000;;
7,150;0,220;0,000;0,000;0,0053;0,000;0,000;0,1;0,14
7,160;0,220;0,000;0,000;0,0053;0,000;0,000;;
7,170;0,220;0,000;3,927;0,0053;0,000;0,094;;
7,180;0,220;0,079;3,927;0,0053;0,002;0,094;;
7,190;0,221;0,079;-3,927;0,0053;0,002;-0,094;;
7,200;0,221;0,000;-3,927;0,0053;0,000;-0,094;0,1;0,15
7,210;0,221;0,000;0,000;0,0053;0,000;0,000;;
7,220;0,221;0,000;0,000;0,0053;0,000;0,000;;
7,230;0,221;0,000;0,000;0,0053;0,000;0,000;;
7,240;0,221;0,000;0,000;0,0053;0,000;0,000;;
7,250;0,221;0,000;3,927;0,0053;0,000;0,094;0,2;0,15
7,260;0,221;0,079;3,927;0,0053;0,002;0,094;;
7,270;0,223;0,079;-3,927;0,0053;0,002;-0,094;;
7,280;0,223;0,000;-3,927;0,0053;0,000;-0,094;;
7,290;0,223;0,000;0,000;0,0053;0,000;0,000;;
7,300;0,223;0,000;3,927;0,0053;0,000;0,094;0,2;0,17
7,310;0,223;0,079;3,927;0,0053;0,002;0,094;;
7,320;0,225;0,079;-3,927;0,0054;0,002;-0,094;;
7,330;0,225;0,000;-3,927;0,0054;0,000;-0,094;;
7,340;0,225;0,000;0,000;0,0054;0,000;0,000;;
7,350;0,225;0,000;0,000;0,0054;0,000;0,000;0,2;0,19
7,360;0,225;0,000;0,000;0,0054;0,000;0,000;;
7,370;0,225;0,000;3,927;0,0054;0,000;0,094;;
7,380;0,225;0,079;3,927;0,0054;0,002;0,094;;
7,390;0,226;0,079;-3,927;0,0054;0,002;-0,094;;
7,400;0,226;0,000;-3,927;0,0054;0,000;-0,094;0,2;0,20
7,410;0,226;0,000;0,000;0,0054;0,000;0,000;;
7,420;0,226;0,000;3,927;0,0054;0,000;0,094;;
7,430;0,226;0,079;3,927;0,0054;0,002;0,094;;
7,440;0,228;0,079;-3,927;0,0054;0,002;-0,094;;
7,450;0,228;0,000;-3,927;0,0054;0,000;-0,094;0,2;0,22
7,460;0,228;0,000;0,000;0,0054;0,000;0,000;;
7,470;0,228;0,000;0,000;0,0054;0,000;0,000;;
7,480;0,228;0,000;0,000;0,0054;0,000;0,000;;
7,490;0,228;0,000;0,000;0,0054;0,000;0,000;;
7,500;0,228;0,000;3,927;0,0054;0,000;0,094;0,2;0,23
7,510;0,228;0,079;3,927;0,0054;0,002;0,094;;
7,520;0,229;0,079;-3,927;0,0055;0,002;-0,094;;
7,530;0,229;0,000;-3,927;0,0055;0,000;-0,094;;
7,540;0,229;0,000;0,000;0,0055;0,000;0,000;;
7,550;0,229;0,000;0,000;0,0055;0,000;0,000;0,2;0,24
7,560;0,229;0,000;3,927;0,0055;0,000;0,094;;
7,570;0,229;0,079;3,927;0,0055;0,002;0,094;;
7,580;0,231;0,079;-3,927;0,0055;0,002;-0,094;;
7,590;0,231;0,000;-3,927;0,0055;0,000;-0,094;;
7,600;0,231;0,000;0,000;0,0055;0,000;0,000;0,2;0,24
7,610;0,231;0,000;0,000;0,0055;0,000;0,000;;
7,620;0,231;0,000;0,000;0,0055;0,000;0,000;;
7,630;0,231;0,000;0,000;0,0055;0,000;0,000;;
7,640;0,231;0,000;0,000;0,0055;0,000;0,000;;
7,650;0,231;0,000;0,000;0,0055;0,000;0,000;0,2;0,25
7,660;0,231;0,000;0,000;0,0055;0,000;0,000;;
7,670;0,231;0,000;3,927;0,0055;0,000;0,094;;
7,680;0,231;0,079;3,927;0,0055;0,002;0,094;;
7,690;0,232;0,079;-3,927;0,0056;0,002;-0,094;;
7,700;0,232;0,000;-3,927;0,0056;0,000;-0,094;0,2;0,25
7,710;0,232;0,000;0,000;0,0056;0,000;0,000;;
7,720;0,232;0,000;0,000;0,0056;0,000;0,000;;
7,730;0,232;0,000;0,000;0,0056;0,000;0,000;;
7,740;0,232;0,000;0,000;0,0056;0,000;0,000;;
7,750;0,232;0,000;0,000;0,0056;0,000;0,000;0,3;0,25
7,760;0,232;0,000;3,927;0,0056;0,000;0,094;;
7,770;0,232;0,079;3,927;0,0056;0,002;0,094;;
7,780;0,234;0,079;-3,927;0,0056;0,002;-0,094;;
7,790;0,234;0,000;-3,927;0,0056;0,000;-0,094;;
7,800;0,234;0,000;3,927;0,0056;0,000;0,094;0,3;0,27
7,810;0,234;0,079;3,927;0,0056;0,002;0,094;;
7,820;0,236;0,079;-3,927;0,0056;0,002;-0,094;;
7,830;0,236;0,000;-3,927;0,0056;0,000;-0,094;;
7,840;0,236;0,000;0,000;0,0056;0,000;0,000;;
7,850;0,236;0,000;0,000;0,0056;0,000;0,000;0,3;0,27
7,860;0,236;0,000;3,927;0,0056;0,000;0,094;;
7,870;0,236;0,079;3,927;0,0056;0,002;0,094;;
7,880;0,237;0,079;-3,927;0,0057;0,002;-0,094;;
7,890;0,237;0,000;-3,927;0,0057;0,000;-0,094;;
7,900;0,237;0,000;0,000;0,0057;0,000;0,000;0,3;0,28
7,910;0,237;0,000;0,000;0,0057;0,000;0,000;;
7,920;0,237;0,000;0,000;0,0057;0,000;0,000;;
7,930;0,237;0,000;0,000;0,0057;0,000;0,000;;
7,940;0,237;0,000;0,000;0,0057;0,000;0,000;;
7,950;0,237;0,000;0,000;0,0057;0,000;0,000;0,3;0,28
7,960;0,237;0,000;0,000;0,0057;0,000;0,000;;
7,970;0,237;0,000;0,000;0,0057;0,000;0,000;;
7,980;0,237;0,000;0,000;0,0057;0,000;0,000;;
7,990;0,237;0,000;3,927;0,0057;0,000;0,094;;
8,000;0,237;0,079;3,927;0,0057;0,002;0,094;0,3;0,27
8,010;0,239;0,079;-3,927;0,0057;0,002;-0,094;;
8,020;0,239;0,000;-3,927;0,0057;0,000;-0,094;;
8,030;0,239;0,000;0,000;0,0057;0,000;0,000;;
8,040;0,239;0,000;0,000;0,0057;0,000;0,000;;
